jerseyleftsleevebadge,teamcolortertr,shortsnumbercolorterr,isinheritbasedetailmap,teamkitid,jerseynumbercolorprimr,jerseyshapestyle,jerseynameoutlinecolorg,jerseynumbercolorsecb,shortsnumbercolorsecb,sockstemplateindex,teamcolorprimpercent,jerseybacknamefontcase,teamcolorprimg,jerseycollargeometrytype,jerseynamecolorg,powid,shortsrenderingdetailmaptype,teamkittypetechid,shortsnumbercolorsecg,islocked,dlc,teamcolorsecr,shortstemplateindex,teamcolorprimb,jerseynameoutlinecolorb,jerseyrightsleevebadge,jerseynamefonttype,shortsnumbercolorprimr,captainarmband,jerseynamecolorb,shortsnumberfonttype,teamcolortertb,shortsnumbercolorterb,jerseynumbercolorsecg,jerseynameoutlinewidth,jerseyrenderingdetailmaptype,jerseynumbercolorterg,isgeneric,jerseynumbercolorprimg,jerseynamelayouttype,teamcolorprimr,jerseynumbercolorterr,jerseynumbercolorprimb,jerseynumbercolorsecr,chestbadge,numberfonttype,renderingmaterialtype,teamcolorsecb,jerseynumbercolorterb,hasadvertisingkit,jerseyrestriction,teamcolorsecpercent,jerseyfit,jerseytemplateindex,shortsnumbercolorprimg,teamcolorsecg,isembargoed,armbandtype,year,jerseyfrontnumberplacementcode,teamtechid,jerseynamecolorr,shortsnumbercolorprimb,jerseybacknameplacementcode,shortsnumbercolorsecr,jerseynameoutlinecolorr,shortstyle,teamcolortertpercent,shortsnumbercolorterg,shortsnumberplacementcode,teamcolortertg
0,206,220,0,5524,220,0,220,220,220,0,100,0,80,0,220,0,0,2,220,0,0,207,0,85,220,56,1,220,100,220,1,85,220,220,0,0,220,0,220,0,207,220,220,220,0,1,0,85,220,0,0,100,0,0,220,80,0,0,0,0,710,220,220,1,220,220,0,100,220,0,80
0,24,220,0,893,220,0,12,12,220,0,83,0,25,7,220,0,0,0,220,0,0,243,0,25,12,56,95,220,100,220,62,24,220,12,0,0,12,0,220,0,25,12,220,12,0,62,0,14,12,0,0,12,0,0,220,199,0,0,0,0,711,220,220,1,220,12,0,95,220,1,24
0,24,220,0,894,12,0,12,12,220,0,89,0,231,7,12,0,0,1,220,0,0,30,0,231,12,56,95,220,100,12,62,24,220,12,0,0,12,0,12,0,231,12,12,12,0,62,0,30,12,0,0,8,0,0,220,30,0,0,0,0,711,12,220,1,220,12,0,95,220,1,24
0,187,12,0,5525,12,0,12,12,12,0,91,0,245,0,12,0,0,2,12,0,0,140,0,173,12,56,1,12,84,12,1,172,12,12,0,0,12,0,12,0,188,12,12,12,0,1,0,127,12,0,0,8,0,0,12,192,0,0,0,0,711,12,12,1,12,12,0,88,12,1,244
0,5,12,0,17477,220,0,12,12,12,0,91,0,110,7,220,0,0,0,12,0,0,254,0,184,12,308,44,220,76,220,84,183,12,12,2,0,12,0,220,0,6,12,220,12,0,84,0,51,12,1,0,7,0,3,220,0,0,0,0,0,717,220,220,1,12,12,0,100,12,1,109
0,230,220,0,17478,10,0,220,220,220,0,98,0,230,0,69,0,0,1,220,0,0,230,0,230,220,308,44,10,76,138,84,230,220,220,2,0,220,0,69,0,230,220,138,220,0,84,0,230,220,1,0,98,0,8,69,230,0,0,0,0,717,10,138,1,220,220,0,99,220,1,230
0,253,220,0,17479,12,0,220,220,220,0,99,0,216,0,12,0,0,2,220,0,0,254,0,0,220,308,44,12,85,12,84,0,220,220,2,0,220,0,12,0,254,220,12,220,0,84,0,0,220,0,0,99,0,0,12,216,0,0,0,0,717,12,12,1,220,220,0,97,220,1,215
0,231,220,0,895,12,0,220,220,220,0,36,0,211,7,12,0,0,0,220,0,0,14,0,194,220,308,44,12,100,12,84,231,220,220,2,0,220,0,12,0,215,220,12,220,0,84,0,45,220,0,0,33,0,0,12,84,0,0,0,0,718,12,12,1,220,220,0,100,220,1,231
0,25,12,0,896,220,0,12,12,12,0,80,0,26,0,220,0,0,1,12,0,0,107,0,26,12,308,44,220,100,220,84,25,12,12,2,0,12,0,220,0,25,12,220,12,0,84,0,34,12,0,0,11,0,0,220,10,0,0,0,0,718,220,220,1,12,12,0,100,12,1,25
0,229,220,0,14859,12,0,220,220,220,0,100,0,124,0,12,0,0,2,220,0,0,231,0,61,220,308,44,12,100,12,84,60,220,220,2,0,220,0,12,0,231,220,12,220,0,84,0,61,220,0,0,100,0,0,12,124,0,0,0,0,718,12,12,1,220,220,0,100,220,1,123
68,173,220,0,6234,157,0,220,7,220,0,73,0,231,0,7,0,0,0,220,0,0,174,0,231,220,0,6,220,100,7,8,17,220,7,0,0,7,0,7,0,231,157,7,157,0,8,0,18,7,0,0,26,0,0,220,18,0,0,0,0,741,157,220,1,220,220,0,92,220,1,17
68,223,181,0,6235,181,0,9,10,10,0,99,0,228,0,9,0,0,1,9,0,0,228,0,228,10,0,6,181,100,10,8,223,10,9,0,0,9,0,9,0,228,181,10,181,0,8,0,228,10,0,0,99,0,0,9,228,0,1,0,0,741,181,10,1,181,181,0,100,9,1,223
68,194,12,0,6236,12,0,12,12,12,0,91,0,233,0,12,0,0,2,12,0,0,30,0,202,12,0,6,12,76,12,8,202,12,12,0,0,12,0,12,0,194,12,12,12,0,8,0,30,12,0,0,7,0,0,12,30,0,1,0,0,741,12,12,1,12,12,0,90,12,1,233
0,231,220,0,3689,0,0,220,220,220,0,74,0,231,0,124,0,0,0,220,0,0,68,0,231,220,308,44,0,76,80,84,231,220,220,2,0,220,0,124,0,231,220,80,220,0,84,0,90,220,1,0,23,0,0,124,122,0,0,0,0,744,0,80,1,220,220,0,98,220,1,231
0,128,12,0,3690,255,0,12,12,12,0,91,0,44,11,237,0,0,1,12,0,0,228,0,60,12,308,44,255,76,0,84,59,12,12,2,0,12,0,237,0,129,12,0,12,0,84,0,48,12,1,0,6,0,0,237,205,0,0,0,0,744,255,0,1,12,12,0,98,12,1,43
0,241,12,0,5526,220,0,12,12,12,0,82,0,152,0,220,0,0,2,12,0,0,242,0,22,12,308,44,220,86,220,84,22,12,12,2,0,12,0,220,0,242,12,220,12,0,84,0,22,12,1,0,14,0,9,220,185,0,0,0,0,744,220,220,1,12,12,0,100,12,1,186
68,30,220,0,14829,12,0,12,12,220,0,66,0,231,11,12,0,0,0,220,0,0,159,0,231,12,0,1,220,76,12,49,29,220,12,0,0,12,0,12,0,231,12,12,12,0,49,0,25,12,0,0,24,0,0,220,20,0,0,0,0,748,12,220,1,220,12,0,91,220,1,29
68,231,165,0,14830,165,0,19,20,20,0,93,0,231,7,19,0,0,1,19,0,0,170,0,231,20,0,1,165,76,20,49,231,20,19,0,0,19,0,19,0,231,165,20,165,0,49,0,24,20,0,0,6,0,0,19,19,0,0,0,0,748,165,20,1,165,165,0,97,19,1,231
68,121,12,0,14831,12,0,12,12,12,0,85,0,163,0,12,0,0,2,12,0,0,29,1,207,12,0,1,12,76,12,49,207,12,12,1,0,12,0,12,0,122,12,12,12,0,49,0,29,12,0,0,14,0,1,12,29,0,0,0,0,748,12,12,1,12,12,0,90,12,1,162
65,2,220,0,3391,220,0,220,220,220,0,93,0,84,22,220,0,0,0,220,0,0,225,0,182,220,65,7,220,65,220,2,180,220,220,0,0,220,0,220,0,18,220,220,220,0,2,0,225,220,0,0,6,0,0,220,225,0,1,0,0,753,220,220,1,220,220,0,99,220,1,75
65,22,12,0,3390,12,0,12,12,12,0,84,0,229,0,12,0,0,1,12,0,0,29,0,230,12,65,7,12,65,12,2,203,12,12,0,0,12,0,12,0,228,12,12,12,0,2,0,199,12,0,0,6,0,0,12,140,0,1,0,0,753,12,12,1,12,12,0,99,12,1,141
65,239,12,0,8964,12,0,12,12,12,1,91,0,113,0,12,0,0,2,12,0,0,30,1,187,12,65,7,12,65,12,2,186,12,12,0,0,12,0,12,0,239,12,12,12,0,2,0,29,12,0,0,7,0,0,12,29,0,1,0,0,753,12,12,1,12,12,0,91,12,1,112
0,30,220,0,901,220,0,220,220,220,0,50,0,107,0,220,0,0,0,220,0,0,30,0,86,220,80,1,220,76,220,2,30,220,220,0,0,12,0,220,0,14,12,220,220,80,2,0,30,12,0,0,28,0,0,220,30,0,0,0,0,780,220,220,1,220,220,0,85,220,0,30
0,231,12,0,902,12,0,12,12,12,0,72,0,199,0,12,0,0,1,12,0,0,230,0,0,12,80,1,12,86,12,2,231,12,12,0,0,220,0,12,0,253,220,12,12,80,2,0,230,220,0,0,8,0,0,12,230,0,0,0,0,780,12,12,1,12,12,0,91,12,0,231
0,212,12,0,5527,12,0,12,12,12,1,85,0,114,0,12,0,0,2,12,0,0,215,1,162,12,0,1,12,76,12,1,161,12,12,0,0,12,0,12,0,212,12,12,12,80,1,0,25,12,0,0,14,0,1,12,30,0,0,0,0,780,12,12,1,12,12,0,91,12,0,113
0,231,30,0,903,30,0,62,127,127,0,92,0,231,11,62,-1,0,0,62,0,0,37,0,231,127,1,1,30,100,127,6,231,127,62,0,0,62,0,62,0,231,30,127,30,500001,6,0,140,127,1,1,7,0,0,62,45,0,1,0,0,819,30,127,1,30,30,0,99,62,1,231
0,34,220,0,904,220,0,220,220,220,0,81,0,35,3,220,-1,0,1,220,0,0,157,0,35,220,1,1,220,100,220,6,34,220,220,0,0,220,0,220,0,35,220,220,220,500001,6,0,157,220,1,0,8,0,0,220,157,0,0,0,0,819,220,220,1,220,220,0,98,220,1,34
0,210,220,0,5027,220,0,220,220,220,0,91,0,43,0,220,0,0,2,220,0,0,231,0,59,220,1,1,220,100,220,6,80,220,220,0,0,220,0,220,0,205,220,220,220,500001,6,0,231,220,1,0,5,0,0,220,231,0,0,0,0,819,220,220,1,220,220,0,97,220,1,56
0,231,12,0,3702,220,0,220,220,6,0,88,0,49,0,220,0,0,0,6,0,0,231,0,49,220,1,1,138,76,220,6,231,12,220,2,0,220,0,220,0,153,220,220,220,0,6,0,231,220,0,0,10,0,0,6,231,0,0,0,0,822,220,6,1,138,220,0,97,12,1,231
0,66,12,0,3703,220,0,12,220,220,0,69,0,97,0,220,0,0,1,220,0,0,231,0,101,12,1,1,220,76,220,6,100,12,220,2,0,12,0,220,0,67,12,220,220,0,6,0,231,12,0,0,24,0,0,220,231,0,1,0,0,822,220,220,1,220,12,0,99,12,1,96
0,30,220,0,9495,220,0,220,220,220,0,100,0,29,0,220,0,0,2,220,0,0,29,0,29,220,1,1,220,76,220,6,30,220,220,0,0,220,0,220,0,29,220,220,220,0,6,0,29,220,0,0,100,0,1,220,29,0,1,0,0,822,220,220,1,220,220,0,100,220,1,30
100065,231,220,0,3241,220,0,220,220,220,0,81,0,39,0,220,0,0,0,220,0,0,231,0,32,220,100065,1,220,65,220,137,32,220,220,0,0,220,0,220,0,231,220,220,220,0,137,0,229,220,0,0,15,0,0,220,229,0,1,0,0,834,220,220,1,220,220,0,95,220,1,39
100065,30,220,0,3242,220,0,220,220,220,0,87,0,152,0,220,0,0,1,220,0,0,230,0,212,220,100065,1,220,65,220,137,76,220,220,0,0,220,0,220,0,113,220,220,220,0,137,0,230,220,0,0,8,0,0,220,230,0,1,0,0,834,220,220,1,220,220,0,82,220,1,40
100065,222,23,0,5529,23,0,23,33,33,0,91,0,202,0,23,0,0,2,23,0,0,24,0,44,33,100065,6,23,65,33,1,43,33,23,0,0,23,0,23,0,223,23,33,23,0,1,0,35,33,0,0,7,0,0,23,29,0,1,0,0,834,23,33,1,23,23,0,91,23,1,201
0,254,1,0,909,220,0,220,220,177,0,92,0,90,7,220,0,0,0,100,0,0,241,0,165,220,100066,52,1,76,220,102,254,177,220,0,0,220,0,220,0,2,220,220,220,0,102,0,241,220,0,0,5,0,0,100,241,0,0,0,0,873,220,177,1,1,220,0,87,100,1,254
0,0,220,0,910,1,0,100,177,220,0,92,0,248,7,100,0,0,1,220,0,0,248,0,248,177,100066,52,220,76,177,102,178,220,100,0,0,100,0,100,0,248,1,177,1,0,102,0,248,177,0,0,92,0,0,220,248,0,0,0,0,873,1,220,1,220,1,0,87,220,1,101
0,186,12,0,5532,12,0,12,12,12,0,91,0,218,0,12,0,0,2,12,0,0,11,0,16,12,100066,52,12,86,12,102,15,12,12,0,0,12,0,12,0,187,12,12,12,0,102,0,11,12,0,0,8,0,0,12,11,0,0,0,0,873,12,12,1,12,12,0,90,12,1,218
189,231,0,0,911,0,0,47,100,100,0,68,0,231,19,47,0,0,0,47,0,0,0,0,231,100,189,1,0,100,100,4,231,100,47,0,0,47,0,47,0,231,0,100,0,0,4,0,55,100,0,0,30,0,0,47,33,0,1,0,0,894,0,100,1,0,0,0,100,47,0,231
189,28,234,0,912,234,0,229,36,36,0,93,0,15,19,229,0,0,1,229,0,0,29,0,66,36,189,1,234,100,36,4,65,36,229,0,0,229,0,229,0,29,234,36,234,0,4,0,66,36,0,0,93,0,0,229,15,0,0,0,0,894,234,36,1,234,234,0,93,229,0,15
189,231,0,0,5534,0,0,47,100,100,0,91,0,208,0,47,0,0,2,47,0,0,25,0,57,100,0,1,0,87,100,4,57,100,47,0,0,47,0,47,0,231,0,100,0,0,4,0,24,100,0,0,7,0,0,47,25,0,0,0,0,894,0,100,1,0,0,0,88,47,0,208
100189,12,234,0,913,220,0,220,220,220,0,61,0,38,0,220,0,0,0,220,0,0,108,0,80,220,0,1,220,100,220,2,87,41,220,0,0,37,0,220,0,15,17,220,220,0,2,0,40,169,1,0,37,0,0,220,35,0,0,0,0,896,220,220,1,220,220,0,84,0,0,35
100189,114,5,0,914,5,0,18,58,58,0,86,0,119,7,18,0,0,1,18,0,0,6,0,194,58,0,1,5,100,58,2,191,58,18,0,0,18,0,18,0,120,5,58,5,0,2,0,57,58,1,0,9,0,0,18,18,0,0,0,0,896,5,58,1,5,5,0,75,18,0,113
100189,120,12,0,5022,12,0,12,12,12,0,91,0,197,0,12,0,0,2,12,0,0,29,0,174,12,0,1,12,100,12,2,173,12,12,0,0,12,0,12,0,121,12,12,12,0,2,0,29,12,0,0,7,0,0,12,29,0,0,0,0,896,12,12,1,12,12,0,91,12,1,197
189,28,220,0,915,220,0,220,220,220,0,73,0,49,0,220,0,0,0,220,0,0,80,0,118,220,189,12,220,100,220,10,119,220,220,0,0,220,0,220,0,28,220,220,220,0,10,0,221,220,1,0,21,0,4,220,180,0,0,0,0,897,220,220,1,220,220,0,91,220,0,49
189,231,12,0,916,12,0,12,12,12,0,77,0,231,19,12,0,0,1,12,0,0,80,0,231,12,0,12,12,100,12,10,231,12,12,0,0,12,0,12,0,231,12,12,12,0,10,0,222,12,1,0,13,0,4,12,181,0,1,0,0,897,12,12,1,12,12,0,85,12,0,231
189,240,12,0,5535,12,0,12,12,12,0,91,0,193,0,12,0,0,2,12,0,0,29,0,8,12,0,12,12,76,12,10,8,12,12,0,0,12,0,12,0,241,12,12,12,0,10,0,28,12,0,0,7,0,0,12,29,0,1,0,0,897,12,12,1,12,12,0,91,12,0,192
189,231,220,0,917,220,0,220,220,220,0,87,0,114,0,220,0,0,0,220,0,0,231,0,71,220,189,1,220,100,220,12,231,220,220,0,0,220,0,220,0,10,220,220,220,0,12,0,229,220,1,0,10,0,0,220,231,0,0,0,0,898,220,220,1,220,220,0,85,220,0,231
189,42,220,0,918,220,0,220,220,220,0,85,0,44,0,220,0,0,1,220,0,0,230,0,46,220,0,1,220,100,220,12,46,220,220,0,0,220,0,220,0,42,220,220,220,0,12,0,228,220,1,0,7,0,0,220,230,0,0,0,0,898,220,220,1,220,220,0,98,220,0,44
189,49,220,0,5536,220,0,220,220,220,0,96,0,143,0,220,0,0,2,220,0,0,49,0,206,220,0,1,220,76,220,12,206,220,220,0,0,220,0,220,0,49,220,220,220,0,12,0,206,220,0,0,96,0,0,220,143,0,0,0,0,898,220,220,1,220,220,0,89,220,0,143
189,29,227,0,919,12,0,12,12,12,0,85,0,196,19,12,0,0,0,12,0,0,30,0,10,12,189,1,12,76,12,94,29,29,12,0,0,208,0,12,0,240,227,12,12,0,94,0,29,29,0,0,12,0,8,12,30,0,1,0,0,900,12,12,1,12,12,0,99,208,0,29
189,29,248,0,920,248,0,212,160,160,0,79,0,30,0,212,0,0,1,212,0,0,231,0,30,160,189,1,248,76,160,94,29,160,212,0,0,212,0,212,0,30,248,160,248,0,94,0,231,160,0,0,17,0,8,212,231,0,0,0,0,900,248,160,1,248,248,0,99,212,0,29
189,224,223,0,5537,12,0,12,12,12,0,100,0,1,0,12,0,0,2,12,0,0,224,0,2,12,0,1,12,76,12,94,1,2,12,0,0,1,0,12,0,224,223,12,12,0,94,0,2,2,0,0,100,0,0,12,1,0,1,0,0,900,12,12,1,12,12,0,100,1,0,1
0,254,12,0,3606,12,0,12,12,12,0,97,0,230,0,12,0,0,0,12,0,0,254,0,2,12,100041,1,12,0,12,4,52,12,12,0,0,12,0,12,0,254,12,12,12,0,4,0,2,12,0,0,97,0,0,12,230,0,0,0,0,918,12,12,1,12,12,0,99,12,1,234
0,42,254,0,3607,254,0,222,52,52,0,89,0,44,7,222,0,0,1,222,0,0,250,0,78,52,100041,1,254,100,52,4,76,52,222,0,0,222,0,222,0,43,254,52,254,0,4,0,5,52,0,0,7,0,0,222,219,0,0,0,0,918,254,52,1,254,254,0,99,222,1,43
0,29,220,0,6318,220,0,220,220,220,0,82,0,30,0,220,0,0,2,220,0,0,91,0,31,220,100041,1,220,100,220,4,29,220,220,0,0,220,0,220,0,30,220,220,220,0,4,0,104,220,0,0,15,0,0,220,93,0,0,0,0,918,220,220,1,220,220,0,99,220,1,29
0,212,220,0,923,220,0,220,220,220,0,97,0,1,0,220,0,0,0,220,0,0,212,0,40,220,41,1,220,76,220,4,39,220,220,0,0,220,0,220,0,212,220,220,220,0,4,0,40,220,0,0,97,0,5,220,1,0,0,0,0,919,220,220,1,220,220,0,98,220,1,1
0,29,134,0,924,134,0,98,52,52,0,96,0,29,0,98,0,0,1,98,0,0,29,0,29,52,41,1,134,76,52,4,29,52,98,0,0,98,0,98,0,29,134,52,134,0,4,0,29,52,0,0,96,0,0,98,29,0,0,0,0,919,134,52,1,134,134,0,98,98,1,29
0,194,12,0,5539,12,0,12,12,12,0,100,0,228,0,12,0,0,2,12,0,0,194,0,221,12,41,1,12,76,12,4,221,12,12,0,0,12,0,12,0,194,12,12,12,0,4,0,221,12,0,0,100,0,0,12,228,0,0,0,0,919,12,12,1,12,12,0,100,12,1,228
0,231,184,0,925,220,0,220,220,35,0,90,0,34,0,220,0,0,0,39,0,0,184,0,131,220,41,1,184,86,220,1,231,35,220,0,0,220,0,220,0,27,220,220,220,0,1,0,36,220,0,0,6,0,0,39,41,0,0,0,0,920,220,35,1,184,220,0,95,39,1,231
0,45,220,0,926,34,0,47,119,220,0,90,0,231,0,47,0,0,1,220,0,0,152,0,231,119,41,1,220,86,119,1,173,220,47,0,0,47,0,47,0,231,34,119,34,0,1,0,37,119,0,0,5,0,0,220,34,0,0,0,0,920,34,220,1,220,34,0,96,220,1,64
0,0,12,0,5540,12,0,12,12,12,0,100,0,186,0,12,0,0,2,12,0,0,0,0,107,12,41,1,12,86,12,1,106,12,12,0,0,12,0,12,0,0,12,12,12,0,1,0,107,12,0,0,100,0,0,12,186,0,0,0,0,920,12,12,1,12,12,0,100,12,1,185
0,33,220,0,3245,220,0,220,220,220,0,92,0,41,0,220,0,0,0,220,0,0,33,0,63,220,41,1,220,100,220,1,60,220,220,0,0,220,0,220,0,33,220,220,220,0,1,0,63,220,0,0,92,0,0,220,41,0,0,0,0,922,220,220,1,220,220,0,99,220,1,40
0,33,220,0,3246,4,0,52,100,220,0,86,0,240,0,52,0,0,1,220,0,0,201,0,240,100,41,1,220,100,100,1,60,220,52,0,0,52,0,52,0,240,4,100,4,0,1,0,205,100,0,0,11,0,0,220,203,0,1,0,0,922,4,220,1,220,4,0,99,220,1,40
0,210,12,0,5541,12,0,12,12,12,0,98,0,241,0,12,0,0,2,12,0,0,210,0,182,12,41,1,12,100,12,6,182,12,12,0,0,12,0,12,0,210,12,12,12,0,1,0,182,12,0,0,98,0,0,12,241,0,1,0,0,922,12,12,1,12,12,0,100,12,1,241
0,11,220,0,1542,220,0,220,220,220,0,78,0,39,7,220,0,0,0,220,0,0,134,0,63,220,0,140,220,78,220,273,11,220,220,0,0,220,0,220,0,199,220,220,220,0,273,0,41,220,0,0,13,0,10,220,23,0,0,0,1,974,220,220,1,220,220,0,77,220,1,11
0,135,210,0,1543,210,0,244,176,176,0,61,0,140,0,244,0,0,1,244,0,0,200,0,188,176,0,140,210,78,176,273,174,176,244,0,0,244,0,244,0,161,210,176,210,0,273,0,217,176,0,0,34,0,10,244,181,0,0,0,1,974,210,176,1,210,210,0,98,244,1,124
0,0,220,0,1544,220,0,220,220,220,0,67,0,159,0,220,0,0,2,220,0,0,11,0,120,220,0,140,220,78,220,273,113,220,220,0,0,220,0,220,0,3,220,220,220,0,273,0,92,220,0,0,17,0,0,220,99,0,0,0,1,974,220,220,1,220,220,0,99,220,1,151
83,4,220,0,1837,220,0,147,117,117,0,71,0,140,7,220,0,0,0,147,0,0,152,0,129,117,0,134,220,86,220,261,129,220,147,0,0,220,0,220,0,6,220,220,0,0,261,0,34,220,0,0,25,0,0,220,3,0,0,0,0,980,220,220,1,0,0,0,100,220,1,140
83,231,146,0,1836,146,0,220,220,220,0,94,0,229,7,47,0,0,1,220,0,0,229,0,229,220,0,134,146,86,73,261,231,73,220,0,0,47,0,47,0,229,146,73,220,0,261,0,229,73,0,0,94,0,0,47,229,0,0,0,0,980,146,73,1,220,220,0,99,47,1,231
83,140,12,0,4570,12,0,220,62,62,0,71,0,197,7,12,0,0,2,198,0,0,5,0,63,220,0,134,12,86,12,261,63,12,198,0,0,12,0,12,0,139,12,12,139,0,261,0,131,12,0,0,25,0,0,12,142,0,0,0,0,980,12,12,1,139,220,0,99,12,1,199
83,30,12,0,1841,220,0,12,12,12,0,88,0,35,7,220,0,0,0,12,0,0,223,0,35,12,0,134,220,100,220,261,30,12,12,2,0,12,0,220,0,35,12,220,12,0,261,0,49,12,1,0,9,0,11,220,37,0,0,0,0,982,220,220,1,12,12,0,100,12,1,30
83,231,220,0,1840,12,0,12,220,220,0,75,0,231,0,12,0,0,1,220,0,0,32,0,231,12,0,134,12,100,12,261,231,220,220,0,0,220,0,12,0,231,220,12,220,0,261,0,43,220,1,0,21,0,11,12,38,0,0,0,0,982,12,12,1,220,12,0,95,220,1,231
83,254,220,0,4620,12,0,12,220,220,0,91,0,209,0,12,0,0,2,220,0,0,35,0,58,12,0,134,12,100,12,261,76,220,220,0,0,220,0,12,0,254,220,12,220,0,261,0,30,220,1,0,6,0,11,12,34,0,0,0,0,982,12,12,1,220,12,0,98,220,1,213
0,34,220,0,5931,220,0,220,220,220,0,54,0,23,7,220,0,0,0,220,0,0,33,0,23,220,353,1,220,76,220,5,113,220,220,0,0,220,0,220,0,153,220,220,220,0,5,0,109,220,1,0,44,0,8,220,58,0,0,0,0,1013,220,220,1,220,220,0,94,220,1,60
0,232,17,0,5932,17,0,31,108,108,0,87,0,221,7,31,0,0,1,31,0,0,36,0,221,108,353,1,17,76,108,5,232,108,31,0,0,31,0,31,0,221,17,108,17,0,5,0,120,108,1,0,6,0,8,31,63,0,0,0,0,1013,17,108,1,17,17,0,90,31,1,232
0,14,220,0,5933,220,0,220,220,220,0,65,0,55,7,220,0,0,2,220,0,0,2,0,68,220,353,1,220,76,220,5,66,220,220,0,0,220,0,220,0,14,220,220,220,0,5,0,94,220,1,0,34,0,8,220,122,0,0,0,0,1013,220,220,1,220,220,0,100,220,1,52
2168,32,221,0,927,221,0,161,1,1,0,78,0,30,0,161,0,0,0,161,0,0,231,0,30,1,0,46,221,87,1,98,32,1,161,0,0,161,0,161,0,30,221,1,221,0,98,0,231,1,1,0,18,0,5,161,231,0,0,0,0,1035,221,1,1,221,221,0,97,161,0,32
2168,233,12,0,928,12,0,12,12,12,0,92,0,235,26,12,0,0,1,12,0,0,30,0,235,12,0,46,12,87,12,98,233,12,12,0,0,12,0,12,0,235,12,12,12,0,98,0,30,12,1,0,6,0,5,12,30,0,0,0,0,1035,12,12,1,12,12,0,97,12,0,233
0,254,220,0,5542,148,0,144,220,220,0,85,0,211,0,144,0,0,2,220,0,0,210,0,0,144,0,1,148,76,144,98,0,220,220,0,0,220,0,144,0,254,220,144,220,0,98,0,10,220,0,0,14,0,0,144,10,0,0,0,0,1035,148,144,1,220,148,0,90,220,1,211
0,29,220,0,931,12,0,12,12,220,0,59,0,227,0,12,0,0,0,220,0,0,30,0,227,12,0,46,220,87,12,93,29,220,12,0,0,220,0,12,0,227,220,12,12,0,93,0,30,220,1,0,39,0,8,220,30,0,0,0,0,1041,12,220,1,220,12,0,99,220,1,29
0,29,12,0,932,220,0,220,220,220,0,53,0,34,0,220,0,0,1,220,0,0,228,0,35,220,0,46,220,87,220,93,29,12,220,0,0,12,0,220,0,32,12,220,220,0,93,0,228,12,1,0,45,0,8,220,228,0,0,0,0,1041,220,220,1,220,220,0,92,12,1,29
0,245,12,0,5543,12,0,12,12,12,0,100,0,202,0,12,0,0,2,12,0,0,246,0,6,12,0,1,12,76,12,99,6,12,12,0,0,12,0,12,0,246,12,12,12,0,99,0,6,12,0,0,100,0,0,12,202,0,0,0,0,1041,12,12,1,12,12,0,100,12,1,201
0,231,254,0,933,220,0,220,38,38,0,69,0,30,11,220,0,0,0,47,0,0,190,0,30,220,1003,7,254,100,220,138,231,38,47,0,0,47,0,220,0,30,254,220,254,0,122,0,35,38,1,1,27,0,0,47,30,0,0,0,0,1043,220,38,1,254,220,0,92,47,1,231
0,41,215,0,934,215,0,12,22,22,0,68,0,238,0,16,0,0,1,16,0,0,42,0,238,12,1003,68,215,0,22,233,43,22,16,2,0,16,0,16,0,238,215,22,215,0,233,0,42,22,1,1,22,0,0,16,40,0,0,0,0,1043,215,22,1,215,12,0,93,16,0,41
0,74,220,0,5544,220,0,12,12,220,0,78,0,197,0,12,0,0,2,220,0,0,149,0,231,12,1003,68,220,0,12,233,231,220,12,0,0,220,0,220,0,75,220,220,12,0,233,0,193,220,1,1,6,0,0,220,142,0,0,0,0,1043,12,220,1,220,12,0,96,220,0,197
0,231,253,0,935,220,0,220,220,50,0,92,0,21,7,220,0,0,0,73,0,0,229,0,33,220,0,33,253,0,220,90,231,50,220,0,0,220,0,220,0,211,220,220,220,0,90,0,229,220,1,0,6,0,0,73,229,0,0,0,0,1048,220,50,1,253,220,0,99,73,1,231
0,183,220,0,936,219,0,1,16,220,0,97,0,224,0,1,0,0,1,220,0,0,224,0,224,16,0,1,220,76,16,194,50,220,1,0,0,1,0,1,0,224,219,16,219,0,194,0,224,16,1,0,97,0,0,220,224,0,0,0,0,1048,219,220,1,220,219,0,89,220,1,38
0,238,237,0,5545,237,0,1,1,1,0,85,0,219,0,1,0,0,2,1,0,0,210,0,1,1,0,1,237,86,1,98,1,1,1,0,0,220,0,1,0,238,220,1,237,0,98,0,10,220,0,0,14,0,0,1,10,0,0,0,0,1048,237,1,1,237,237,0,90,1,1,219
0,231,12,0,937,12,0,12,12,12,0,95,0,229,7,12,0,0,0,12,0,0,229,0,229,12,0,1,12,76,12,1,231,12,12,0,0,12,0,12,0,229,12,12,12,0,1,0,229,12,1,0,95,0,0,12,229,0,1,0,0,1053,12,12,1,12,12,0,98,12,0,231
0,33,12,0,938,237,0,12,12,12,0,64,0,31,7,210,0,0,1,12,0,0,230,0,32,12,0,1,237,76,132,98,33,12,12,2,0,12,0,210,0,31,12,132,12,0,98,0,222,12,1,0,33,0,0,210,228,0,0,0,0,1053,237,132,1,12,12,0,98,12,0,33
0,226,220,0,5546,220,0,220,220,220,0,92,0,19,0,220,0,0,2,220,0,0,30,0,19,220,0,1,220,76,220,1,19,220,220,0,0,220,0,220,0,228,220,220,220,0,1,0,29,220,0,0,7,0,0,220,29,0,0,0,0,1053,220,220,1,220,220,0,93,220,0,19
