position5,offset6y,position1,pos4role,pos5role,offset8x,offset0y,position10,attackers,offset4y,formationname,pos6role,offset8y,offset1y,offset3y,offensiverating,offset5y,position8,offset4x,pos7role,offset0x,defenders,offset6x,position0,position4,position3,offset10y,pos2role,relativeformationid,offset7y,position7,offset7x,pos1role,offset10x,formationaudioid,pos3role,position6,offset9y,teamid,pos9role,offset2y,formationfullnameid,position2,formationid,offset2x,pos10role,position9,offset9x,offset5x,pos8role,offset3x,offset1x,midfielders,pos0role
10,0.500000,3,8386,17089,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21191,0.500000,4.000000,0.650000,0,7,6,0.800000,12806,9,0.500000,15,0.350000,8386,0.100000,6,12806,13,0.850000,1438,38405,0.150000,7,4,314,0.650000,33794,25,0.500000,0.500000,33986,0.350000,0.900000,3.000000,4226
10,0.500000,3,8450,17025,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21251,0.500000,4.000000,0.650000,0,7,6,0.800000,12865,9,0.500000,15,0.350000,9987,0.100000,6,12737,13,0.850000,1443,38405,0.150000,7,4,315,0.650000,33794,25,0.500000,0.500000,33794,0.350000,0.900000,3.000000,5827
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,1447,29570,0.150000,3,4,316,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
12,0.500000,3,8386,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8386,0.400000,10,12802,13,0.850000,1463,38213,0.150000,11,4,317,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
10,0.600000,3,8581,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25794,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21251,0.500000,4.500000,0.900000,0,7,6,0.850000,12802,2,0.500000,13,0.650000,8386,0.500000,15,12865,12,0.600000,1473,25602,0.150000,31,4,318,0.650000,38405,16,0.100000,0.500000,21381,0.350000,0.900000,4.500000,4161
12,0.500000,3,9987,25794,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21249,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8513,0.400000,10,12737,13,0.850000,1474,38405,0.150000,11,4,319,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1477,29570,0.150000,3,4,320,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
12,0.500000,3,8450,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8450,0.400000,10,12737,13,0.850000,1478,38405,0.150000,11,4,321,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
13,0.500000,4,25602,21314,0.500000,0.020000,26,2.500000,0.560000,3-4-1-2,21251,0.670000,0.150000,0.150000,4,0.500000,18,0.900000,25602,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,23,0.560000,16,0.100000,14145,0.400000,1,12737,15,0.870000,1516,38405,0.175000,29,5,322,0.500000,38275,24,0.600000,0.650000,29570,0.300000,0.700000,4.500000,4226
12,0.500000,3,8450,25794,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8450,0.400000,10,12865,13,0.850000,1523,38341,0.150000,11,4,323,0.650000,38275,24,0.600000,0.900000,25729,0.350000,0.900000,4.000000,4161
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17155,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21381,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,1530,38405,0.150000,24,4,324,0.700000,38275,24,0.600000,0.100000,21185,0.500000,0.900000,3.000000,4161
7,0.330000,3,14145,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17155,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21251,0.500000,5.000000,0.500000,0,6,5,0.850000,12802,31,0.500000,13,0.650000,8450,0.400000,4,12865,10,0.850000,1569,38341,0.150000,24,4,325,0.700000,38341,24,0.600000,0.100000,21314,0.500000,0.900000,3.000000,4161
9,0.350000,3,8450,17095,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1571,29957,0.150000,3,4,326,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4162
9,0.350000,3,8450,17095,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1572,29570,0.150000,3,4,327,0.650000,38341,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4162
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,1598,29570,0.150000,3,4,328,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,1629,29570,0.150000,3,4,329,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1667,29570,0.150000,3,4,330,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
13,0.500000,4,25602,21314,0.500000,0.020000,26,2.500000,0.560000,3-4-1-2,21381,0.670000,0.150000,0.150000,4,0.500000,18,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,23,0.560000,16,0.100000,12737,0.400000,1,12865,15,0.870000,1713,38405,0.175000,29,5,331,0.500000,38405,24,0.600000,0.650000,29570,0.300000,0.700000,4.500000,4161
9,0.350000,3,8581,17089,0.250000,0.020000,26,2.000000,0.220000,4-2-2-2,17089,0.670000,0.220000,0.150000,2,0.350000,19,0.100000,29570,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,13,0.670000,17,0.750000,8386,0.400000,10,12737,11,0.870000,1715,38405,0.150000,32,4,332,0.650000,38213,24,0.600000,0.650000,29570,0.350000,0.900000,3.000000,4161
9,0.350000,3,8581,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25729,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,1738,29570,0.150000,3,4,333,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
12,0.500000,4,17089,25602,0.100000,0.020000,26,2.000000,0.350000,3-1-4-2,21185,0.560000,0.150000,0.150000,3,0.560000,16,0.500000,21314,0.500000,3.500000,0.650000,0,10,6,0.850000,12865,22,0.500000,15,0.350000,12737,0.400000,1,12737,13,0.850000,1739,38341,0.175000,28,5,334,0.500000,38405,24,0.600000,0.900000,25602,0.300000,0.700000,4.500000,4161
7,0.330000,3,14145,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17155,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,14145,31,0.500000,13,0.650000,8581,0.400000,4,12737,10,0.850000,1744,38341,0.150000,24,4,335,0.700000,38275,24,0.600000,0.100000,21251,0.500000,0.900000,3.000000,4161
9,0.350000,3,8450,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,9987,0.500000,14,12802,11,0.670000,1745,29570,0.150000,3,4,336,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
12,0.500000,3,8581,25602,0.100000,0.020000,25,1.500000,0.220000,4-4-1-1,21314,0.560000,0.220000,0.150000,2,0.560000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.870000,12802,18,0.500000,15,0.350000,8450,0.500000,14,12737,13,0.670000,1746,29570,0.150000,18,4,337,0.650000,38341,18,0.500000,0.900000,25602,0.350000,0.900000,4.500000,5827
12,0.500000,3,8386,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21249,0.500000,4.000000,0.650000,0,7,6,0.850000,12865,16,0.500000,15,0.350000,8386,0.400000,10,12737,13,0.850000,1750,38405,0.150000,11,4,338,0.650000,38405,24,0.600000,0.900000,25667,0.350000,0.900000,4.000000,4161
7,0.330000,3,12865,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21442,0.500000,5.000000,0.500000,0,6,5,0.850000,14145,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,1756,38341,0.150000,24,4,339,0.700000,38341,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,4226
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12865,11,0.670000,1757,29570,0.150000,3,4,340,0.650000,38213,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
12,0.500000,3,8450,25667,0.100000,0.020000,25,1.500000,0.220000,4-4-1-1,21314,0.560000,0.220000,0.150000,2,0.560000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.870000,12865,18,0.500000,15,0.350000,8450,0.500000,14,12737,13,0.670000,1786,29570,0.150000,18,4,341,0.650000,38405,18,0.500000,0.900000,25729,0.350000,0.900000,4.500000,4226
7,0.500000,3,12737,8450,0.900000,0.020000,27,1.000000,0.150000,5-2-3,21381,0.800000,0.220000,0.175000,1,0.220000,23,0.300000,21314,0.500000,6.000000,0.650000,0,6,5,0.800000,12865,30,0.500000,15,0.350000,8581,0.100000,3,12737,13,0.850000,1788,38405,0.150000,36,4,342,0.700000,33986,25,0.500000,0.100000,33986,0.500000,0.900000,3.000000,5827
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25667,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,1790,29570,0.150000,3,4,343,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1792,29570,0.150000,3,4,344,0.650000,38341,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,4226
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1793,29570,0.150000,3,4,345,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,1794,29570,0.150000,3,4,346,0.650000,38341,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,4161
12,0.500000,3,8581,25602,0.100000,0.020000,25,1.500000,0.220000,4-4-1-1,21314,0.560000,0.220000,0.150000,2,0.560000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.870000,12737,18,0.500000,15,0.350000,8450,0.500000,14,12737,13,0.670000,1795,29570,0.150000,18,4,347,0.650000,38405,18,0.500000,0.900000,25667,0.350000,0.900000,4.500000,4161
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17095,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1796,29570,0.150000,3,4,348,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8513,0.400000,4,12802,10,0.850000,1797,38213,0.150000,24,4,349,0.700000,38405,24,0.600000,0.100000,21314,0.500000,0.900000,3.000000,4161
7,0.330000,3,12737,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21381,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8581,0.400000,4,12737,10,0.850000,1798,38405,0.150000,24,4,350,0.700000,38404,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,4161
7,0.500000,3,14145,8581,0.900000,0.020000,27,1.000000,0.150000,5-2-3,21251,0.800000,0.220000,0.175000,1,0.220000,23,0.300000,21185,0.500000,6.000000,0.650000,0,6,5,0.800000,14145,30,0.500000,15,0.350000,8581,0.100000,3,12802,13,0.850000,1799,38341,0.150000,36,4,351,0.700000,33861,25,0.500000,0.100000,33992,0.500000,0.900000,3.000000,4161
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,1800,29570,0.150000,3,4,352,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,1801,38405,0.150000,24,4,353,0.700000,38275,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,4161
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,1802,29576,0.150000,3,4,354,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
10,0.600000,3,8450,17095,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25602,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8450,0.500000,15,12865,12,0.600000,1803,25794,0.150000,31,4,355,0.650000,38341,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,4162
7,0.600000,3,12737,8386,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25602,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8581,0.500000,5,12802,12,0.600000,1804,25602,0.150000,14,4,356,0.700000,38405,16,0.100000,0.100000,21251,0.500000,0.900000,4.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25729,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1805,30341,0.150000,3,4,357,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,1806,29634,0.150000,3,4,358,0.650000,38275,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
7,0.500000,3,12737,8581,0.500000,0.020000,26,2.000000,0.150000,5-2-1-2,21314,0.670000,0.220000,0.175000,1,0.220000,18,0.300000,21314,0.500000,6.000000,0.650000,0,6,5,0.870000,12737,29,0.500000,15,0.350000,8450,0.400000,4,12737,13,0.870000,1807,38341,0.150000,35,4,359,0.700000,38405,24,0.600000,0.100000,29570,0.500000,0.900000,2.000000,5827
9,0.350000,3,8450,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25797,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8514,0.500000,14,12865,11,0.670000,1808,29570,0.150000,3,4,360,0.650000,38404,18,0.500000,0.650000,25669,0.350000,0.900000,4.000000,5827
13,0.500000,4,25729,21314,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21185,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.800000,12737,25,0.560000,16,0.100000,12737,0.100000,0,12737,15,0.850000,1809,38213,0.175000,2,5,361,0.500000,33859,25,0.500000,0.650000,33986,0.300000,0.700000,4.000000,4161
7,0.600000,3,12737,8386,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25794,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8581,0.500000,5,12737,12,0.600000,1814,25794,0.150000,14,4,362,0.700000,38405,16,0.100000,0.100000,21314,0.500000,0.900000,4.000000,4161
7,0.600000,3,12737,8450,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25602,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8581,0.500000,5,12737,12,0.600000,1815,25667,0.150000,14,4,363,0.700000,38341,16,0.100000,0.100000,21185,0.500000,0.900000,4.000000,5827
12,0.500000,3,8450,25667,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8386,0.400000,10,12737,13,0.850000,1816,38405,0.150000,11,4,364,0.650000,38341,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,1819,29570,0.150000,3,4,365,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
7,0.600000,3,12737,8581,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25729,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21381,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8581,0.500000,5,12737,12,0.600000,1823,25602,0.150000,14,4,366,0.700000,38405,16,0.100000,0.100000,21314,0.500000,0.900000,4.000000,4226
10,0.600000,3,8581,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25731,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21445,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8386,0.500000,15,12806,12,0.600000,1824,25605,0.150000,31,4,367,0.650000,38405,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,5827
7,0.600000,3,12737,8581,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25794,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21185,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8450,0.500000,5,12737,12,0.600000,1825,25794,0.150000,14,4,368,0.700000,38213,16,0.100000,0.100000,21381,0.500000,0.900000,4.000000,5827
13,0.500000,4,25602,21251,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21314,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25794,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,24,0.560000,16,0.100000,14145,0.500000,19,12737,15,0.700000,1826,29570,0.175000,21,5,369,0.500000,38277,19,0.250000,0.650000,29957,0.300000,0.700000,5.000000,4161
13,0.500000,4,25729,21185,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21314,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12865,24,0.560000,16,0.100000,12737,0.500000,19,12802,15,0.700000,1831,29957,0.175000,21,5,370,0.500000,38210,19,0.250000,0.650000,29957,0.300000,0.700000,5.000000,4161
7,0.330000,3,12865,8580,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,14145,31,0.500000,13,0.650000,8450,0.400000,4,12865,10,0.850000,1832,38277,0.150000,24,4,371,0.700000,38341,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,5827
12,0.500000,3,8450,25794,0.100000,0.020000,25,1.500000,0.220000,4-4-1-1,21442,0.560000,0.220000,0.150000,2,0.560000,16,0.100000,21251,0.500000,4.000000,0.650000,0,7,6,0.870000,12802,18,0.500000,15,0.350000,8450,0.500000,14,12737,13,0.670000,1837,29634,0.150000,18,4,372,0.650000,38346,18,0.500000,0.900000,25794,0.350000,0.900000,4.500000,4161
7,0.330000,3,12737,8513,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17155,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21185,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12802,10,0.850000,1842,38213,0.150000,24,4,373,0.700000,38275,24,0.600000,0.100000,21185,0.500000,0.900000,3.000000,4226
13,0.500000,4,25602,21319,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21251,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25602,0.500000,3.000000,0.350000,0,12,6,0.870000,12806,24,0.560000,16,0.100000,12802,0.500000,19,14145,15,0.700000,1843,29634,0.175000,21,5,374,0.500000,38405,19,0.250000,0.650000,29570,0.300000,0.700000,5.000000,5827
13,0.500000,4,25729,21185,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21251,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12865,24,0.560000,16,0.100000,14145,0.500000,19,12737,15,0.700000,1848,29634,0.175000,21,5,375,0.500000,38213,19,0.250000,0.650000,29570,0.300000,0.700000,5.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25667,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,1853,29570,0.150000,3,4,376,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
7,0.600000,3,12737,8386,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25667,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8450,0.500000,5,12802,12,0.600000,1854,25602,0.150000,14,4,377,0.700000,38405,16,0.100000,0.100000,21314,0.500000,0.900000,4.000000,4161
