jerseynumber,artificialkey,leaguegoalsprevmatch,isamongtopscorers,leaguegoals,injury,istopscorer,leaguegoalsprevthreematches,reds,yellows,teamid,isamongtopscorersinteam,form,leagueappearances,position,playerid
5,7065,0,0,0,0,0,0,0,0,2041,0,3,0,7,191730
24,7066,0,0,2,0,0,1,0,0,2041,1,3,0,10,255310
6,7067,0,0,0,0,0,0,0,0,2041,0,3,0,13,227882
21,7068,0,0,1,0,0,0,0,0,2041,0,3,0,15,268095
20,7069,0,0,6,0,0,0,0,0,2041,1,3,0,24,77080
13,7070,0,0,5,0,0,0,0,0,2041,1,3,0,26,241915
14,7071,0,0,0,0,0,0,0,0,2041,0,3,0,28,84399
17,7072,0,0,0,0,0,0,0,0,2041,0,3,0,28,256396
19,7073,0,0,0,0,0,0,0,0,2041,0,3,0,28,80325
3,7074,0,0,0,0,0,0,0,0,2041,0,3,0,28,273575
1,7075,0,0,0,0,0,0,0,0,2041,0,3,0,28,201903
23,7076,0,0,5,0,0,0,0,0,2041,1,3,0,28,264273
28,7077,0,0,0,0,0,0,0,0,2041,0,3,0,28,260621
10,7078,0,0,7,0,0,0,0,0,2041,1,3,0,28,279711
9,7079,0,0,0,0,0,0,0,0,2041,0,3,0,28,81626
25,7080,0,0,0,0,0,0,0,0,2041,0,3,0,28,70119
2,7081,0,0,0,0,0,0,0,0,2041,0,3,0,28,77076
7,7082,0,0,1,0,0,0,0,0,2041,0,3,0,28,271433
1,7083,0,0,0,0,0,0,0,0,112199,0,3,0,0,72672
12,7084,0,0,2,0,0,0,0,0,112199,1,3,0,3,273614
4,7085,0,0,0,0,0,0,0,0,112199,0,3,0,4,213864
2,7086,0,0,1,0,0,0,0,0,112199,0,3,0,6,204816
21,7087,0,0,0,0,0,0,0,0,112199,0,3,0,7,277905
10,7088,0,0,4,0,0,0,0,0,112199,1,3,0,12,236750
22,7089,0,0,1,0,0,0,0,0,112199,0,3,0,13,70166
6,7090,0,0,0,0,0,0,0,0,112199,0,3,0,15,253010
17,7091,0,0,0,0,0,0,0,0,112199,0,3,0,16,83819
11,7092,0,1,18,0,1,1,0,0,112199,1,3,0,24,267426
33,7093,0,0,0,0,0,0,0,0,112199,0,3,0,26,272518
8,7094,0,0,1,0,0,0,0,0,112199,0,3,0,28,257917
24,7095,0,0,0,0,0,0,0,0,112199,0,3,0,28,227362
32,7096,0,0,0,0,0,0,0,0,112199,0,3,0,28,228834
5,7097,0,0,0,0,0,0,0,0,112199,0,3,0,28,202259
87,7098,0,0,0,0,0,0,0,0,112199,0,3,0,28,269715
26,7099,0,0,0,0,0,0,0,0,112199,0,3,0,28,270053
18,7100,0,0,0,0,0,0,0,0,112199,0,3,0,28,80393
15,7101,0,0,1,0,0,0,0,0,112199,0,3,0,28,71172
14,7102,0,0,5,0,0,0,0,0,112199,1,3,0,28,183339
13,7103,0,0,0,0,0,0,0,0,112199,0,3,0,28,254513
81,7104,0,0,0,0,0,0,0,0,112199,0,3,0,28,73033
25,7105,0,0,0,0,0,0,0,0,112199,0,3,0,28,73922
35,7106,0,0,0,0,0,0,0,0,112199,0,3,0,29,79914
16,7107,1,0,4,0,0,2,0,0,112199,1,3,0,29,262590
77,7108,0,0,0,0,0,0,0,0,112199,0,3,0,29,263409
20,7109,0,0,2,0,0,0,0,0,112199,1,3,0,29,272624
12,7110,0,0,0,0,0,0,0,0,113459,0,3,0,0,269754
13,7111,0,0,0,0,0,0,0,0,113459,0,3,0,3,229873
4,7112,0,0,0,0,0,0,0,0,113459,0,3,0,4,84395
5,7113,0,0,1,0,0,0,0,0,113459,0,3,0,6,198642
3,7114,0,0,0,0,0,0,0,0,113459,0,3,0,7,77084
20,7115,0,0,1,0,0,0,0,0,113459,0,3,0,9,71857
8,7116,0,0,2,0,0,2,0,0,113459,1,3,0,11,264295
27,7117,0,0,0,0,0,0,0,0,113459,0,3,0,12,74923
9,7118,0,0,5,0,0,0,0,0,113459,1,3,0,16,279058
10,7119,0,0,0,0,0,0,0,0,113459,0,3,0,18,271611
7,7120,0,0,6,0,0,1,0,0,113459,1,3,0,25,272529
14,7121,0,0,0,0,0,0,0,0,113459,0,3,0,28,73037
18,7122,0,0,1,0,0,0,0,0,113459,0,3,0,28,81276
15,7123,0,0,0,0,0,0,0,0,113459,0,3,0,28,74740
2,7124,0,0,0,0,0,0,0,0,113459,0,3,0,28,275170
1,7125,0,0,0,0,0,0,0,0,113459,0,3,0,28,239797
23,7126,0,0,0,0,0,0,0,0,113459,0,3,0,28,231241
22,7127,0,0,1,0,0,0,0,0,113459,0,3,0,28,71931
77,7128,0,0,0,0,0,0,0,0,113459,0,3,0,28,82876
19,7129,0,0,5,0,0,1,0,0,113459,1,3,0,28,269757
40,7130,0,0,0,0,0,0,0,0,113459,0,3,0,28,78051
16,7131,0,0,4,0,0,0,0,0,113459,1,3,0,28,275490
6,7132,0,0,0,0,0,0,0,0,113459,0,3,0,28,239006
17,7133,0,0,0,0,0,0,0,0,113459,0,3,0,29,247962
31,7134,0,0,0,0,0,0,0,0,113459,0,3,0,29,78030
12,7135,0,0,0,0,0,0,0,0,131491,0,3,0,0,252783
2,7136,0,0,0,0,0,0,0,0,131491,0,3,0,4,77818
5,7137,0,0,0,0,0,0,0,0,131491,0,3,0,5,273649
19,7138,0,0,1,0,0,0,0,0,131491,0,3,0,6,76638
9,7139,0,0,0,0,0,0,0,0,131491,0,3,0,23,82659
14,7140,0,0,1,0,0,0,0,0,131491,0,3,0,12,279716
7,7141,0,0,0,0,0,0,0,0,131491,0,3,0,13,279713
8,7142,0,0,4,0,0,0,0,0,131491,1,3,0,15,279710
21,7143,0,0,0,0,0,0,0,0,131491,0,3,0,16,255936
18,7144,0,0,0,0,0,0,0,0,131491,0,3,0,27,277505
23,7145,0,0,3,0,0,0,0,0,131491,1,3,0,25,153048
27,7146,0,0,1,0,0,0,0,0,131491,0,3,0,28,239960
16,7147,0,0,2,0,0,0,0,0,131491,1,3,0,28,279715
13,7148,0,0,0,0,0,0,0,0,131491,0,3,0,28,254750
4,7149,0,0,0,0,0,0,0,0,131491,0,3,0,28,279714
25,7150,0,0,0,0,0,0,0,0,131491,0,3,0,28,70117
42,7151,0,0,5,0,0,0,0,0,131491,1,3,0,28,70185
28,7152,0,0,3,0,0,0,0,0,131491,1,3,0,28,235906
17,7153,0,0,2,0,0,1,0,0,131491,1,3,0,28,248392
22,7154,0,0,2,0,0,0,0,0,131491,1,3,0,28,271533
1,7155,0,0,0,0,0,0,0,0,131491,0,3,0,28,230741
11,7156,0,0,1,0,0,0,0,0,131491,0,3,0,28,242419
6,7157,0,0,1,0,0,0,0,0,131491,0,3,0,28,76904
10,7158,0,0,2,0,0,0,0,0,131491,1,3,0,29,220786
33,7159,0,0,1,0,0,1,0,0,131491,0,3,0,29,179543
3,7160,0,0,1,0,0,0,0,0,131491,0,3,0,29,279717
1,7161,0,0,0,0,0,0,0,0,77,0,3,0,0,225280
28,7162,0,0,0,0,0,0,0,0,77,0,3,0,3,274134
22,7163,0,0,0,0,0,0,0,0,77,0,3,0,4,267800
23,7164,0,0,0,0,0,0,0,0,77,0,3,0,5,275297
21,7165,0,0,0,0,0,0,0,0,77,0,3,0,6,266210
77,7166,0,0,1,0,0,0,0,0,77,1,3,0,7,72378
32,7167,0,0,0,0,0,0,0,0,77,0,3,0,10,242744
25,7168,0,0,0,0,0,0,0,0,77,0,3,0,13,262361
16,7169,0,0,1,0,0,0,0,0,77,1,3,0,15,202282
20,7170,0,0,0,0,0,0,0,0,77,0,3,0,24,232642
15,7171,2,0,9,0,0,2,0,0,77,1,3,0,26,225317
8,7172,0,0,1,0,0,1,0,0,77,1,3,0,28,235526
4,7173,0,0,0,0,0,0,0,0,77,0,3,0,28,200302
18,7174,0,0,0,0,0,0,0,0,77,0,3,0,28,247185
42,7175,0,0,0,0,0,0,0,0,77,0,3,0,28,240616
99,7176,0,0,0,0,0,0,0,0,77,0,3,0,28,211021
29,7177,0,0,0,0,0,0,0,0,77,0,3,0,28,79780
26,7178,0,0,0,0,0,0,0,0,77,0,3,0,28,235028
27,7179,0,0,4,0,0,0,0,0,77,1,3,0,28,266891
38,7180,0,0,0,0,0,0,0,0,77,0,3,0,28,269086
81,7181,0,0,3,0,0,0,0,0,77,1,3,0,28,272648
11,7182,0,0,0,0,0,0,0,0,77,0,3,0,28,257326
14,7183,0,0,3,0,0,0,0,0,77,1,3,0,28,275080
3,7184,0,0,0,0,0,0,0,0,77,0,3,0,29,279827
13,7185,0,0,0,0,0,0,0,0,77,0,3,0,29,236919
2,7186,0,0,1,0,0,0,0,0,77,1,3,0,29,204033
24,7187,0,0,0,0,0,0,0,0,77,0,3,0,29,255557
5,7188,0,0,0,0,0,0,0,0,77,0,3,0,29,238040
12,7189,0,0,0,0,0,0,0,0,78,0,3,0,0,258928
51,7190,0,0,0,0,0,0,0,0,78,0,3,0,3,76125
6,7191,0,0,0,0,0,0,0,0,78,0,3,0,4,235755
5,7192,0,0,0,0,0,0,0,0,78,0,3,0,6,246991
63,7193,0,0,5,0,0,0,0,0,78,1,3,0,7,226491
13,7194,0,0,7,0,0,1,0,0,78,1,3,0,23,260397
8,7195,0,1,15,0,0,0,0,0,78,1,3,0,13,243646
42,7196,0,0,2,0,0,0,0,0,78,0,3,0,14,211093
21,7197,1,0,2,0,0,1,0,0,78,0,3,0,15,198784
38,7198,0,0,7,0,0,0,0,0,78,1,3,0,27,246321
11,7199,0,0,2,0,0,0,0,0,78,0,3,0,25,246919
14,7200,0,0,1,0,0,0,0,0,78,0,3,0,28,262525
27,7201,0,0,4,0,0,0,0,0,78,1,3,0,28,272874
36,7202,0,0,1,0,0,0,0,0,78,0,3,0,28,240976
56,7203,0,0,0,0,0,0,0,0,78,0,3,0,28,234072
31,7204,0,0,0,0,0,0,0,0,78,0,3,0,28,257237
23,7205,0,0,2,0,0,0,0,0,78,0,3,0,28,256383
41,7206,0,0,2,0,0,0,0,0,78,0,3,0,28,255742
9,7207,0,0,0,0,0,0,0,0,78,0,3,0,28,257877
10,7208,0,0,0,0,0,0,0,0,78,0,3,0,28,257208
17,7209,0,0,3,0,0,1,0,0,78,0,3,0,28,225719
28,7210,0,0,0,0,0,0,0,0,78,0,3,0,28,263439
49,7211,0,0,1,0,0,0,0,0,78,0,3,0,28,200630
32,7212,0,0,0,0,0,0,0,0,78,0,3,0,29,264010
47,7213,0,0,0,0,0,0,0,0,78,0,3,0,29,263561
43,7214,0,0,0,0,0,0,0,0,78,0,3,0,29,278146
22,7215,0,0,1,0,0,0,0,0,78,0,3,0,29,247678
1,7216,0,0,0,0,0,0,0,0,78,0,3,0,29,163587
2,7217,0,0,0,0,0,0,0,0,78,0,3,0,29,256107
7,7218,0,0,0,0,0,0,0,0,78,0,3,0,29,234570
19,7219,0,0,0,0,0,0,0,0,78,0,3,0,29,79342
20,7220,0,0,0,0,0,0,0,0,78,0,3,0,29,228174
54,7221,0,0,0,0,0,0,0,0,78,0,3,0,29,261304
19,7222,0,0,0,0,0,0,0,0,79,0,3,0,0,198625
28,7223,0,0,2,0,0,0,0,0,79,0,3,0,3,277591
6,7224,0,0,0,0,0,0,0,0,79,0,3,0,4,221906
5,7225,0,0,1,0,0,0,0,0,79,0,3,0,6,78783
3,7226,0,0,0,0,0,0,0,0,79,0,3,0,7,79936
21,7227,0,0,3,0,0,0,0,0,79,1,3,0,9,264477
8,7228,0,0,0,0,0,0,0,0,79,0,3,0,11,240929
22,7229,0,0,2,0,0,0,0,0,79,0,3,0,12,272617
29,7230,1,0,6,0,0,2,0,0,79,1,3,0,16,227759
11,7231,1,0,4,0,0,2,0,0,79,1,3,0,18,75767
16,7232,0,0,8,0,0,2,0,0,79,1,3,0,25,79947
7,7233,0,0,4,0,0,0,0,0,79,1,3,0,28,170114
24,7234,0,0,1,0,0,0,0,0,79,0,3,0,28,76575
15,7235,0,0,0,0,0,0,0,0,79,0,3,0,28,257717
2,7236,0,0,0,0,0,0,0,0,79,0,3,0,28,79938
1,7237,0,0,0,0,0,0,0,0,79,0,3,0,28,79951
14,7238,1,0,2,0,0,1,0,0,79,0,3,0,28,78917
20,7239,0,0,1,0,0,0,0,0,79,0,3,0,28,257851
17,7240,0,0,1,0,0,0,0,0,79,0,3,0,28,76053
30,7241,0,0,1,0,0,0,0,0,79,0,3,0,28,277804
42,7242,0,0,0,0,0,0,0,0,79,0,3,0,28,236310
23,7243,0,0,1,0,0,0,0,0,79,0,3,0,28,252898
9,7244,0,0,3,0,0,0,0,0,79,1,3,0,28,254810
18,7245,0,0,0,0,0,0,0,0,79,0,3,0,29,219621
27,7246,0,0,0,0,0,0,0,0,79,0,3,0,29,275876
12,7247,0,0,0,0,0,0,0,0,79,0,3,0,29,240763
25,7248,0,0,0,0,0,0,0,0,80,0,3,0,0,202789
31,7249,0,0,2,0,0,1,0,0,80,0,3,0,3,253111
4,7250,0,0,4,0,0,0,0,0,80,1,3,0,4,222045
19,7251,0,0,5,0,0,0,0,0,80,1,3,0,6,227945
3,7252,0,0,1,0,0,0,0,0,80,0,3,0,7,223747
89,7253,0,0,4,0,0,0,0,0,80,1,3,0,12,276211
14,7254,0,0,1,0,0,0,0,0,80,0,3,0,13,246006
6,7255,0,0,0,0,0,0,0,0,80,0,3,0,15,238062
16,7256,0,0,0,0,0,0,0,0,80,0,3,0,16,223663
9,7257,1,1,13,0,0,2,0,0,80,1,3,0,24,216218
10,7258,1,1,14,0,0,2,0,0,80,1,3,0,26,79274
11,7259,1,0,5,0,0,1,0,0,80,1,3,0,28,80456
22,7260,0,0,3,0,0,0,0,0,80,0,3,0,28,80377
15,7261,0,0,0,0,0,0,0,0,80,0,3,0,28,245233
23,7262,0,0,0,0,0,0,0,0,80,0,3,0,28,277701
30,7263,0,0,0,0,0,0,0,0,80,0,3,0,28,219482
99,7264,0,0,1,0,0,0,0,0,80,0,3,0,28,71031
2,7265,0,0,0,0,0,0,0,0,80,0,3,0,28,220140
49,7266,0,0,1,0,0,0,0,0,80,0,3,0,28,264139
5,7267,0,0,0,0,0,0,0,0,80,0,3,0,28,227951
17,7268,0,0,0,0,0,0,0,0,80,0,3,0,28,256421
7,7269,0,0,0,0,0,0,0,0,80,0,3,0,28,231322
74,7270,0,0,0,0,0,0,0,0,80,0,3,0,28,83287
29,7271,0,0,0,0,0,0,0,0,80,0,3,0,29,80080
12,7272,0,0,0,0,0,0,0,0,80,0,3,0,29,238091
32,7273,0,0,0,0,0,0,0,0,80,0,3,0,29,75249
8,7274,0,0,0,0,0,0,0,0,80,0,3,0,29,257890
40,7275,0,0,0,0,0,0,0,0,80,0,3,0,29,78971
24,7276,0,0,0,0,0,0,0,0,80,0,3,0,29,263293
1,7277,0,0,0,0,0,0,0,0,80,0,3,0,29,53110
18,7278,0,0,1,0,0,0,0,0,80,0,3,0,29,77043
1,7279,0,0,0,0,0,0,0,0,81,0,3,0,0,228562
5,7280,0,0,0,0,0,0,0,0,81,0,3,0,4,235728
4,7281,0,0,0,0,0,0,0,0,81,0,3,0,5,198904
15,7282,0,0,0,0,0,0,0,0,81,0,3,0,6,248718
25,7283,0,0,2,0,0,1,0,0,81,0,3,0,12,228080
14,7284,0,0,1,0,0,0,0,0,81,0,3,0,13,270845
22,7285,0,0,0,0,0,0,0,0,81,0,3,0,15,227806
19,7286,0,0,0,0,0,0,0,0,81,0,3,0,16,243842
17,7287,0,0,8,0,0,0,0,0,81,1,3,0,18,225872
10,7288,0,0,6,0,0,0,0,0,81,1,3,0,24,211221
47,7289,0,0,3,0,0,1,0,0,81,1,3,0,26,277997
12,7290,0,0,1,0,0,0,0,0,81,0,3,0,28,222109
42,7291,0,0,0,0,0,0,0,0,81,0,3,0,28,70730
33,7292,0,0,3,0,0,0,0,0,81,1,3,0,28,239259
21,7293,0,0,0,0,0,0,0,0,81,0,3,0,28,200820
13,7294,0,0,0,0,0,0,0,0,81,0,3,0,28,222876
44,7295,0,0,0,0,0,0,0,0,81,0,3,0,28,261025
28,7296,0,0,1,0,0,0,0,0,81,0,3,0,28,277657
32,7297,0,0,1,0,0,0,0,0,81,0,3,0,28,263853
77,7298,0,0,4,0,0,1,0,0,81,1,3,0,28,83735
11,7299,0,0,0,0,0,0,0,0,81,0,3,0,28,202771
7,7300,0,0,5,0,0,0,0,0,81,1,3,0,28,238509
27,7301,0,0,0,0,0,0,0,0,81,0,3,0,28,276720
35,7302,0,0,0,0,0,0,0,0,81,0,3,0,29,277993
8,7303,0,0,0,0,0,0,0,0,81,0,3,0,29,240653
20,7304,0,0,1,0,0,0,0,0,81,0,3,0,29,262362
13,7305,0,0,0,0,0,0,0,0,82,0,3,0,0,211299
21,7306,1,0,2,0,0,1,0,0,82,0,3,0,3,82784
5,7307,0,0,0,0,0,0,0,0,82,0,3,0,4,261512
6,7308,0,0,1,0,0,0,0,0,82,0,3,0,6,277288
3,7309,0,0,0,0,0,0,0,0,82,0,3,0,7,244196
52,7310,0,0,2,0,0,1,0,0,82,0,3,0,12,76784
8,7311,0,0,1,0,0,0,0,0,82,0,3,0,13,246846
11,7312,0,0,4,0,0,0,0,0,82,1,3,0,15,220872
12,7313,0,0,3,0,0,0,0,0,82,1,3,0,16,274934
44,7314,1,0,3,0,0,2,0,0,82,1,3,0,24,268434
23,7315,0,0,1,0,0,0,0,0,82,0,3,0,26,189776
31,7316,0,0,1,0,0,0,0,0,82,0,3,0,28,204275
18,7317,0,0,0,0,0,0,0,0,82,0,3,0,28,235771
25,7318,0,0,0,0,0,0,0,0,82,0,3,0,28,74151
14,7319,0,0,2,0,0,0,0,0,82,0,3,0,28,253024
1,7320,0,0,0,0,0,0,0,0,82,0,3,0,28,224543
17,7321,0,0,1,0,0,0,0,0,82,0,3,0,28,245404
7,7322,0,0,0,0,0,0,0,0,82,0,3,0,28,204322
19,7323,0,0,4,0,0,0,0,0,82,1,3,0,28,245174
22,7324,0,0,0,0,0,0,0,0,82,0,3,0,28,274630
36,7325,0,0,0,0,0,0,0,0,82,0,3,0,28,216485
4,7326,0,0,0,0,0,0,0,0,82,0,3,0,28,262079
2,7327,0,0,0,0,0,0,0,0,82,0,3,0,28,238765
27,7328,0,0,0,0,0,0,0,0,82,0,3,0,29,74989
16,7329,0,0,0,0,0,0,0,0,82,0,3,0,29,243963
20,7330,0,0,0,0,0,0,0,0,82,0,3,0,29,271651
24,7331,0,0,8,0,0,0,0,0,82,1,3,0,29,242710
29,7332,0,0,2,0,0,0,0,0,82,0,3,0,29,78259
10,7333,0,0,0,0,0,0,0,0,82,0,3,0,29,204324
13,7334,0,0,0,0,0,0,0,0,83,0,3,0,0,77044
2,7335,0,0,0,0,0,0,0,0,83,0,3,0,3,213570
16,7336,0,0,0,0,0,0,0,0,83,0,3,0,4,211707
57,7337,0,0,1,0,0,0,0,0,83,0,3,0,6,255573
45,7338,1,0,6,0,0,1,0,0,83,1,3,0,7,256216
12,7339,0,0,1,0,0,0,0,0,83,0,3,0,9,243618
20,7340,0,0,5,0,0,1,0,0,83,1,3,0,11,241982
90,7341,0,0,3,0,0,0,0,0,83,1,3,0,12,262539
21,7342,0,0,7,0,0,0,0,0,83,1,3,0,16,254136
8,7343,0,0,3,0,0,0,0,0,83,1,3,0,18,229163
18,7344,0,1,17,0,1,1,0,0,83,1,3,0,25,271693
25,7345,0,0,0,0,0,0,0,0,83,0,3,0,28,277525
7,7346,0,0,0,0,0,0,0,0,83,0,3,0,28,268894
4,7347,0,0,0,0,0,0,0,0,83,0,3,0,28,232668
22,7348,0,0,1,0,0,0,0,0,83,0,3,0,28,236626
31,7349,0,0,0,0,0,0,0,0,83,0,3,0,28,271110
66,7350,0,0,0,0,0,0,0,0,83,0,3,0,28,240599
77,7351,0,0,0,0,0,0,0,0,83,0,3,0,28,230846
19,7352,0,0,0,0,0,0,0,0,83,0,3,0,28,219684
15,7353,0,0,1,0,0,0,0,0,83,0,3,0,28,83270
28,7354,0,0,0,0,0,0,0,0,83,0,3,0,28,276789
39,7355,0,0,0,0,0,0,0,0,83,0,3,0,28,81676
11,7356,0,0,0,0,0,0,0,0,83,0,3,0,28,199146
27,7357,0,0,0,0,0,0,0,0,83,0,3,0,29,279025
6,7358,0,0,0,0,0,0,0,0,83,0,3,0,29,214924
14,7359,0,0,0,0,0,0,0,0,83,0,3,0,29,257277
1,7360,0,0,0,0,0,0,0,0,86,0,3,0,0,203042
2,7361,0,0,8,0,0,1,0,0,86,1,3,0,3,195479
24,7362,0,0,0,0,0,0,0,0,86,0,3,0,4,263157
37,7363,0,0,5,0,0,0,0,0,86,1,3,0,6,263304
21,7364,0,0,1,0,0,1,0,0,86,0,3,0,7,238071
43,7365,1,0,5,0,0,2,0,0,86,1,3,0,9,239810
42,7366,1,0,2,0,0,2,0,0,86,0,3,0,11,252148
7,7367,0,0,1,0,0,0,0,0,86,0,3,0,12,240017
47,7368,0,0,6,0,0,1,0,0,86,1,3,0,16,72159
10,7369,0,0,1,0,0,0,0,0,86,0,3,0,18,255928
9,7370,2,1,11,0,0,2,0,0,86,1,3,0,25,270866
8,7371,0,0,0,0,0,0,0,0,86,0,3,0,28,253970
11,7372,0,0,5,0,0,1,0,0,86,1,3,0,28,259185
5,7373,0,0,0,0,0,0,0,0,86,0,3,0,28,212516
3,7374,0,0,1,0,0,0,0,0,86,0,3,0,28,240060
31,7375,0,0,0,0,0,0,0,0,86,0,3,0,28,225203
23,7376,0,0,2,0,0,0,0,0,86,0,3,0,28,271716
30,7377,0,0,1,0,0,0,0,0,86,0,3,0,28,278957
28,7378,2,0,7,0,0,3,0,0,86,1,3,0,28,269953
25,7379,0,0,1,0,0,0,0,0,86,0,3,0,28,274057
18,7380,0,0,1,0,0,0,0,0,86,0,3,0,28,247447
49,7381,0,0,0,0,0,0,0,0,86,0,3,0,28,277266
20,7382,0,0,1,0,0,1,0,0,86,0,3,0,28,279246
14,7383,0,0,1,0,0,0,0,0,86,0,3,0,29,237640
13,7384,0,0,1,0,0,0,0,0,86,0,3,0,29,243009
1,7385,0,0,0,0,0,0,0,0,180,0,3,0,0,242983
16,7386,0,0,0,0,0,0,0,0,180,0,3,0,3,219467
4,7387,0,0,2,0,0,0,0,0,180,1,3,0,4,246950
22,7388,0,0,2,0,0,0,0,0,180,1,3,0,6,278596
7,7389,0,0,1,0,0,0,0,0,180,0,3,0,7,208999
24,7390,0,0,1,0,0,0,0,0,180,0,3,0,9,268888
48,7391,0,0,1,0,0,0,0,0,180,0,3,0,11,240513
20,7392,0,0,2,0,0,0,0,0,180,1,3,0,12,268306
17,7393,0,0,1,0,0,0,0,0,180,0,3,0,16,271425
21,7394,0,0,2,0,0,0,0,0,180,1,3,0,18,231863
15,7395,1,0,7,0,0,2,0,0,180,1,3,0,25,227758
8,7396,0,0,0,0,0,0,0,0,180,0,3,0,28,206535
10,7397,0,0,2,0,0,0,0,0,180,1,3,0,28,248809
3,7398,0,0,2,0,0,0,0,0,180,1,3,0,28,200793
12,7399,0,0,0,0,0,0,0,0,180,0,3,0,28,250830
13,7400,0,0,0,0,0,0,0,0,180,0,3,0,28,213678
11,7401,0,0,3,0,0,0,0,0,180,1,3,0,28,76306
19,7402,0,0,2,0,0,0,0,0,180,1,3,0,28,76712
14,7403,0,0,0,0,0,0,0,0,180,0,3,0,28,257303
5,7404,0,0,0,0,0,0,0,0,180,0,3,0,28,254588
25,7405,1,0,1,0,0,1,0,0,180,0,3,0,28,224915
28,7406,0,0,1,0,0,0,0,0,180,0,3,0,28,258969
18,7407,0,0,1,0,0,0,0,0,180,0,3,0,28,275965
6,7408,0,0,0,0,0,0,0,0,180,0,3,0,29,264269
38,7409,0,0,0,0,0,0,0,0,180,0,3,0,29,83662
27,7410,0,0,0,0,0,0,0,0,180,0,3,0,29,77047
1,7411,0,0,0,0,0,0,0,0,181,0,3,0,0,237205
4,7412,0,0,0,0,0,0,0,0,181,0,3,0,4,79767
6,7413,0,0,2,0,0,0,0,0,181,0,3,0,5,259147
23,7414,1,0,3,0,0,1,0,0,181,0,3,0,6,79923
20,7415,0,0,0,0,0,0,0,0,181,0,3,0,23,247001
21,7416,0,0,5,0,0,0,0,0,181,1,3,0,12,278030
5,7417,0,0,0,0,0,0,0,0,181,0,3,0,13,73470
12,7418,0,0,1,0,0,1,0,0,181,0,3,0,15,83666
11,7419,1,0,2,0,0,2,0,0,181,0,3,0,16,241875
17,7420,0,0,8,0,0,1,0,0,181,1,3,0,27,266049
9,7421,1,0,8,0,0,2,0,0,181,1,3,0,25,269475
8,7422,0,0,0,0,0,0,0,0,181,0,3,0,28,240331
14,7423,0,0,4,0,0,0,0,0,181,1,3,0,28,243807
2,7424,0,0,0,0,0,0,0,0,181,0,3,0,28,241244
3,7425,0,0,1,0,0,0,0,0,181,0,3,0,28,266736
25,7426,0,0,0,0,0,0,0,0,181,0,3,0,28,214525
19,7427,0,0,5,0,0,0,0,0,181,1,3,0,28,262584
22,7428,0,0,0,0,0,0,0,0,181,0,3,0,28,79927
36,7429,0,0,2,0,0,0,0,0,181,0,3,0,28,243639
10,7430,0,0,1,0,0,0,0,0,181,0,3,0,28,239175
37,7431,0,0,0,0,0,0,0,0,181,0,3,0,28,74162
77,7432,0,0,0,0,0,0,0,0,181,0,3,0,28,185068
31,7433,0,0,0,0,0,0,0,0,181,0,3,0,28,79928
7,7434,0,0,1,0,0,0,0,0,181,0,3,0,29,73471
34,7435,0,0,0,0,0,0,0,0,181,0,3,0,29,74161
70,7436,0,0,0,0,0,0,0,0,181,0,3,0,29,72918
28,7437,0,0,0,0,0,0,0,0,621,0,3,0,0,222411
19,7438,0,0,0,0,0,0,0,0,621,0,3,0,3,259201
23,7439,0,0,2,0,0,0,0,0,621,0,3,0,4,79684
27,7440,0,0,1,0,0,0,0,0,621,0,3,0,5,193716
5,7441,0,0,0,0,0,0,0,0,621,0,3,0,6,190180
26,7442,0,0,2,0,0,0,0,0,621,0,3,0,7,193957
24,7443,0,0,1,0,0,0,0,0,621,0,3,0,10,246872
8,7444,0,0,4,0,0,0,0,0,621,1,3,0,13,243841
25,7445,0,0,0,0,0,0,0,0,621,0,3,0,15,278598
9,7446,0,0,4,0,0,0,0,0,621,1,3,0,24,215420
7,7447,0,0,0,0,0,0,0,0,621,0,3,0,26,222932
17,7448,0,0,1,0,0,1,0,0,621,0,3,0,28,202526
20,7449,0,0,0,0,0,0,0,0,621,0,3,0,28,271161
11,7450,0,0,3,0,0,0,0,0,621,1,3,0,28,233727
3,7451,0,0,0,0,0,0,0,0,621,0,3,0,28,83301
14,7452,0,0,0,0,0,0,0,0,621,0,3,0,28,211537
18,7453,0,0,5,0,0,0,0,0,621,1,3,0,28,220178
40,7454,0,0,0,0,0,0,0,0,621,0,3,0,28,278606
15,7455,2,0,7,0,0,3,0,0,621,1,3,0,28,252571
10,7456,0,0,0,0,0,0,0,0,621,0,3,0,28,209729
22,7457,0,0,0,0,0,0,0,0,621,0,3,0,28,189186
29,7458,0,0,0,0,0,0,0,0,621,0,3,0,28,82938
37,7459,0,0,1,0,0,0,0,0,621,0,3,0,28,178287
2,7460,0,0,0,0,0,0,0,0,621,0,3,0,29,215419
36,7461,0,0,0,0,0,0,0,0,621,0,3,0,29,70483
31,7462,0,0,0,0,0,0,0,0,621,0,3,0,29,79278
6,7463,0,0,0,0,0,0,0,0,621,0,3,0,29,263294
32,7464,0,0,0,0,0,0,0,0,621,0,3,0,29,262231
21,7465,0,0,0,0,0,0,0,0,621,0,3,0,29,70932
1,7466,0,0,0,0,0,0,0,0,100805,0,3,0,0,240346
4,7467,0,0,1,0,0,1,0,0,100805,0,3,0,4,215820
13,7468,0,0,2,0,0,1,0,0,100805,0,3,0,5,216526
21,7469,0,0,4,0,0,1,0,0,100805,1,3,0,6,73905
