playerid_key,player_name,current_teamid,current_teamname,penalties,skillmoves,accessorycolourcode2,tattoohead,shoecolorcode1,tattooleftleg,hairtypecode,longshots,standingtackle,skintypecode,volleys,role2,gender,role1,gkhandling,headassetid,finishingcode1,gkglovetypecode,preferredposition6,commonnameid,tattooback,role3,tattooleftarm,eyebrowcode,headclasscode,tattoorightleg,undershortstyle,lipcolor,finishingcode2,preferredfoot,muscularitycode,ballcontrol,usercaneditname,shohan,preferredposition2,sprintspeed,hairstylecode,preferredposition3,iscustomized,icontrait1,tattoofront,headtypecode,skillmoveslikelihood,shoedesigncode,slidingtackle,icontrait2,lastnameid,agility,gksavetype,defensiveawareness,acceleration,runstylecode,overallrating,jerseysleevelengthcode,jumping,avatarpomid,preferredposition7,freekickaccuracy,playerjerseynameid,birthdate,internationalrep,stamina,positioning,reactions,curve,tattoorightarm,preferredposition4,runningcode1,vision,eyecolorcode,facepsdlayer0,defspe,weakfootabilitytypecode,headingaccuracy,pacdiv,accessorycolourcode3,accessorycolourcode4,paskic,accessorycode2,gkreflexes,skintonecode,nationality,skinsurfacepack,skinmakeup,emotion,accessorycode1,role4,phypos,personality,hasseasonaljersey,smallsidedshoetypecode,aggression,trait2,modifier,animfreekickstartposcode,composure,trait1,longpassing,accessorycolourcode1,gkkicking,isretiring,jerseyfit,eyedetail,facepsdlayer1,facialhaircolorcode,jerseystylecode,potential,sideburnscode,dribbling,socklengthcode,animpenaltiesstartposcode,shoecolorcode2,strength,accessorycode4,runningcode2,shotpower,facialhairtypecode,balance,headvariation,contractvaliduntil,faceposerpreset,gkkickstyle,preferredposition5,weight,firstnameid,sockstylecode,shoetypecode,haircolorcode,shortpassing,playerjointeamdate,crossing,interceptions,skincomplexion,preferredposition1,shortstyle,finishing,bodytypecode,gkdiving,role5,accessorycode3,gkpositioning,playerid,hashighqualityhead,height,driref
82383,,-1,,56,1,0,0,30,0,1082,62,25,0,62,36,0,41,12,82383,0,0,-1,0,0,26,0,10101,1,0,0,0,0,2,0,61,0,61,23,77,0,12,0,0,0,1001,1,0,17,0,31259,72,0,23,76,0,63,0,68,0,-1,52,31259,154525,1,58,59,60,61,0,-1,0,56,9,0,24,2,61,76,0,0,55,0,15,9,82,220001,0,3,0,0,56,4,3,502,42,0,0,0,58,0,48,0,8,0,0,0,0,0,1,79,0,63,1,0,31,62,0,0,66,208,68,0,2026,0,0,-1,75,45836,1,158,0,60,161162,53,15,3,25,0,61,5,6,0,0,13,82383,0,189,62
82392,,-1,,20,0,0,0,30,0,1072,8,12,0,9,0,0,1,57,82392,0,135,-1,0,0,0,0,2090101,1,0,0,0,0,1,0,16,0,57,-1,27,0,-1,0,0,0,4000,0,0,11,0,45837,24,0,7,21,0,58,0,45,0,-1,14,45837,155134,1,21,4,39,12,0,-1,0,43,8,0,23,2,13,57,0,0,64,0,61,2,21,223101,0,3,0,0,59,3,3,501,27,0,1,0,39,0,34,0,66,0,0,2,0,0,1,73,0,11,0,0,31,51,0,0,48,0,49,0,2026,0,0,-1,70,17466,1,35,3,25,161845,14,10,2,0,0,5,1,58,0,0,60,82392,0,182,60
82393,,-1,,45,1,0,0,30,0,99,35,63,0,35,0,0,11,10,82393,0,0,-1,0,0,0,0,60000,1,0,0,0,0,1,0,50,0,34,-1,66,0,-1,0,0,0,33,1,0,60,0,29818,45,0,60,59,0,60,0,61,0,-1,33,29818,154974,1,58,37,58,40,0,-1,0,40,5,0,61,3,60,60,0,0,48,0,10,2,21,223101,0,3,0,0,57,3,0,501,58,0,0,0,56,0,55,0,5,0,0,0,0,5,1,77,0,42,1,0,31,58,0,0,48,223,62,0,2026,0,0,-1,69,11757,1,145,5,58,161845,40,62,2,5,0,26,1,12,0,0,12,82393,0,184,47
82394,,-1,,52,1,0,0,30,0,110,44,60,0,46,0,0,18,5,82394,0,0,-1,0,0,0,0,60000,1,0,0,0,0,1,0,67,0,45,10,69,0,-1,0,0,0,1024,2,0,56,0,24802,65,0,55,67,0,61,0,54,0,-1,49,45839,155069,1,65,54,61,57,0,-1,0,60,9,0,54,4,50,67,0,0,59,0,14,8,21,220101,0,3,0,0,55,4,3,503,55,0,0,0,54,0,60,0,9,0,0,3,0,0,1,79,0,65,0,0,31,51,0,0,52,208,58,0,2027,0,0,-1,63,45838,1,223,0,64,161845,62,53,8,14,0,45,1,9,0,0,11,82394,0,172,64
82398,,-1,,64,2,0,0,30,0,539,58,23,2,50,0,1,41,5,82398,0,0,-1,0,0,0,0,1150501,1,0,0,0,0,1,0,66,0,67,-1,73,0,-1,0,0,0,5500,2,0,24,0,29118,54,0,12,64,0,68,0,67,0,-1,40,29118,155627,1,69,75,62,41,0,-1,0,63,3,0,23,4,68,69,0,0,49,0,14,1,52,123101,1,3,0,0,63,3,3,502,68,0,0,0,65,0,37,0,10,0,0,2,0,18,1,84,0,73,1,0,31,59,0,0,72,0,77,0,2026,0,0,-1,63,2290,1,366,12,57,161814,34,19,1,25,0,72,8,8,0,0,9,82398,0,166,67
82400,,-1,,41,1,0,0,30,0,236,44,69,0,46,0,0,7,10,82400,0,0,-1,0,0,0,0,10101,1,0,0,0,0,2,0,64,0,41,16,64,0,-1,0,0,0,602,2,0,65,0,45840,55,0,65,66,0,68,0,69,0,-1,63,45841,151735,1,76,55,66,44,0,-1,0,49,3,0,67,2,66,65,0,0,59,0,5,4,111,224001,0,3,0,0,64,4,0,501,59,0,2,0,49,0,60,0,15,0,0,2,0,0,1,68,0,59,0,0,31,60,0,0,49,212,71,0,2028,0,0,-1,62,772,1,58,3,64,161848,61,69,4,7,0,34,1,6,0,0,12,82400,0,178,61
82404,,-1,,9,0,0,0,30,0,630,5,11,0,5,0,0,1,61,82404,0,3,-1,0,0,0,0,2120401,1,0,0,0,0,2,0,12,0,61,-1,21,0,-1,0,0,0,1015,0,0,10,0,32575,28,0,25,22,0,63,0,54,0,-1,8,32575,150247,1,20,4,55,10,0,-1,0,35,9,0,22,1,10,63,0,0,62,0,65,6,87,233101,0,3,0,0,63,4,1,503,25,0,1,0,44,0,18,0,62,0,1,0,0,0,1,63,0,5,0,0,31,67,0,0,47,243,38,0,2028,0,0,-1,80,8158,1,173,0,25,160967,5,10,6,0,0,2,5,63,0,0,63,82404,0,189,65
82405,,-1,,42,2,0,0,30,0,194,60,63,0,42,23,0,6,13,82405,0,0,-1,0,0,0,0,2320401,1,0,0,0,0,1,0,64,0,57,12,77,0,-1,0,0,0,1024,1,0,61,0,45842,78,0,62,75,0,67,0,70,0,-1,49,45842,151746,1,71,68,65,45,0,-1,0,58,9,0,62,3,60,76,0,0,57,0,7,8,87,220001,0,3,0,0,62,4,3,502,50,0,2,0,48,0,48,0,12,0,2,0,0,21,1,67,0,66,2,0,31,62,0,0,68,223,76,0,2028,0,0,-1,68,8158,1,158,21,59,160967,65,64,8,3,0,53,2,10,0,0,9,82405,0,174,66
82406,,-1,,31,1,0,0,30,0,280,22,65,0,19,0,0,11,15,82406,0,0,-1,0,0,0,0,2150401,1,0,0,0,0,1,0,56,0,21,-1,59,0,-1,0,0,0,1010,1,0,61,0,11536,54,0,63,60,0,61,0,69,0,-1,22,11536,153042,1,60,25,44,24,0,-1,0,28,9,0,60,2,59,59,0,0,39,0,12,7,87,220101,0,3,0,0,66,2,0,503,58,0,0,0,45,0,49,0,14,0,0,0,0,0,1,64,0,44,2,0,31,72,0,0,18,27,58,0,2028,0,0,-1,81,10246,1,172,0,55,161721,24,54,7,5,0,20,5,12,0,0,11,82406,0,195,49
82407,,-1,,36,2,0,0,30,0,82,28,67,0,28,0,0,7,7,82407,0,0,-1,0,0,0,0,30000,1,0,0,0,0,2,0,62,0,33,27,58,0,5,0,0,0,1042,2,0,58,0,20744,52,0,61,65,0,60,0,52,0,-1,28,20744,150115,1,62,42,54,41,0,-1,0,32,9,0,60,2,46,61,0,0,45,23,6,7,80,230101,0,2,22,0,56,2,0,502,55,0,2,0,46,0,42,0,13,0,1,2,0,0,1,60,0,56,0,0,31,54,0,0,35,245,44,0,2028,0,0,-1,68,9936,1,125,0,52,160786,52,58,8,7,0,33,1,9,0,0,10,82407,0,175,56
82408,,-1,,36,2,0,0,30,0,82,19,67,0,29,0,0,11,6,82408,0,0,-1,0,0,0,0,2160103,1,0,0,0,0,1,0,56,0,26,-1,77,0,-1,0,0,0,1036,2,0,62,0,45844,55,0,62,64,0,62,0,70,0,-1,26,45844,152384,1,70,29,53,34,0,-1,0,34,3,0,61,3,55,71,0,0,40,0,11,8,80,220001,0,3,0,0,69,3,3,502,56,0,0,0,55,0,42,0,11,0,0,0,0,0,1,65,0,45,0,0,31,74,0,0,41,258,66,0,2028,0,0,-1,76,45843,1,369,0,54,161524,32,56,8,5,0,20,5,13,0,0,8,82408,0,186,51
82409,,-1,,26,0,0,0,30,0,239,14,22,0,12,0,0,1,62,82409,0,43,-1,0,0,0,0,10403,1,0,0,0,0,2,0,15,0,62,-1,56,0,-1,0,0,0,1010,0,0,19,0,45845,70,0,15,35,0,60,1,60,0,-1,12,45845,152502,1,40,11,52,31,0,-1,0,36,9,0,42,2,18,57,0,0,54,0,67,7,80,220101,0,3,0,0,54,3,1,501,22,0,1,0,39,0,22,0,54,0,0,2,0,0,1,65,0,11,2,0,31,70,0,0,41,275,59,0,2027,0,0,-1,88,17986,1,38,0,29,161386,15,11,7,0,0,12,6,57,0,0,54,82409,0,187,67
82410,,-1,,54,1,0,0,30,0,278,54,17,0,56,0,0,41,14,82410,0,0,-1,0,0,0,0,2320401,1,0,0,0,0,1,0,55,0,56,-1,72,0,-1,0,0,0,1016,1,0,18,0,16035,61,0,18,69,0,57,0,63,0,-1,45,16035,155596,1,53,54,55,46,0,-1,0,45,9,0,21,2,54,68,0,0,42,0,8,7,14,220001,0,3,0,0,58,4,3,501,47,0,0,0,50,0,34,0,12,0,2,0,0,0,1,81,0,55,0,0,31,66,0,0,60,0,60,0,2028,0,0,-1,72,7969,1,40,0,48,161837,37,20,6,25,0,58,5,12,0,0,11,82410,0,187,55
82424,,-1,,16,0,0,0,30,0,93,5,12,0,8,0,0,1,54,82424,0,50,-1,0,0,0,0,50101,1,0,0,0,0,1,0,13,0,54,-1,29,0,-1,0,0,0,42,0,0,11,0,45846,56,0,5,41,0,60,3,50,0,-1,10,45846,154653,1,33,5,50,13,0,-1,0,32,9,0,35,2,14,63,0,0,58,0,66,2,22,223101,0,3,0,0,57,3,3,501,20,0,1,0,38,0,15,0,59,0,0,2,0,3,1,73,0,5,2,0,31,50,0,0,46,2,45,0,2027,0,3,-1,75,13072,1,363,3,20,160967,14,13,1,0,0,8,5,65,0,0,58,82424,0,185,65
82425,,-1,,65,2,0,0,30,0,1070,53,23,0,60,38,0,27,10,82425,0,0,-1,0,0,0,0,1140202,1,0,0,0,0,1,0,64,0,56,27,69,0,-1,0,0,0,2511,2,0,34,0,19068,74,0,36,68,0,64,0,42,0,-1,50,19068,155441,1,53,62,57,60,0,-1,0,66,3,0,31,3,45,67,0,0,61,0,11,2,17,223101,0,3,0,0,45,3,3,503,39,0,1,0,58,0,54,0,10,0,2,0,0,6,1,80,0,64,2,0,31,46,0,0,44,0,69,0,2027,0,0,-1,68,5590,1,124,13,68,161850,58,32,1,16,0,63,1,9,0,0,10,82425,0,183,63
82426,,-1,,45,1,0,0,30,0,552,35,66,0,29,14,0,13,8,82426,0,0,-1,0,0,0,0,2090000,1,0,0,0,0,1,0,55,0,33,10,67,0,14,0,0,0,4018,1,0,65,0,45848,66,0,61,68,0,63,0,70,0,-1,36,45848,155042,1,53,30,52,30,0,-1,0,52,2,0,63,3,69,67,0,0,50,0,7,1,34,223101,0,3,0,0,59,4,3,501,56,0,0,0,58,0,61,0,6,0,0,1,0,5,1,82,0,53,0,0,31,63,0,0,43,0,68,0,2030,0,0,-1,68,45847,1,155,5,63,161382,30,63,1,5,0,29,1,9,0,0,8,82426,0,181,55
82427,,-1,,49,2,0,0,30,0,28,48,40,0,37,0,0,23,7,82427,0,0,-1,0,0,0,0,10000,1,0,0,0,0,1,0,72,0,53,23,73,0,-1,0,0,0,1001,2,0,28,0,45849,68,0,27,76,0,62,0,56,0,-1,39,30383,155419,1,51,56,47,52,0,-1,0,47,9,0,33,3,44,72,0,0,52,0,14,5,57,220101,0,3,16,0,53,4,3,503,51,0,1,0,58,0,51,1,9,0,2,0,0,0,1,77,0,74,0,0,31,57,0,0,53,0,66,0,2029,0,0,-1,68,10706,1,49,0,56,161853,55,33,6,12,0,58,2,10,0,0,14,82427,0,179,69
82428,,-1,,18,0,0,0,30,0,104,10,12,0,6,0,0,1,60,82428,0,38,-1,45851,0,0,0,50501,1,0,0,0,0,1,0,19,0,59,-1,23,0,-1,0,0,0,2505,0,0,11,0,45850,25,0,8,18,0,61,0,48,0,-1,13,45852,153404,1,29,5,55,13,0,-1,0,54,9,0,20,2,14,60,0,0,58,0,60,2,45,223101,0,3,0,0,60,2,3,501,28,0,1,0,38,0,33,0,58,0,2,0,0,0,1,70,0,11,0,0,31,55,0,0,44,215,47,0,2030,0,0,-1,74,29148,1,67,3,30,161698,13,14,1,0,0,9,2,62,0,0,60,82428,0,184,60
82432,,-1,,60,2,0,0,30,0,1078,61,35,0,56,23,0,35,5,82432,0,0,-1,45854,0,0,0,2160501,1,0,0,0,0,2,0,62,0,61,12,75,0,-1,0,0,0,24,2,0,33,0,45853,60,0,32,73,0,63,0,52,0,-1,51,45854,154214,1,56,60,51,47,0,-1,0,58,9,0,33,3,45,73,0,0,57,0,9,2,38,223101,0,3,0,0,48,4,0,501,36,0,0,0,57,0,46,0,9,0,2,2,0,0,0,77,0,68,0,0,31,49,0,0,66,0,76,0,2029,0,0,-1,65,44968,1,40,0,60,161698,67,26,1,23,0,61,2,7,0,0,11,82432,0,173,63
82434,,-1,,50,1,0,0,30,0,1070,61,58,0,43,0,0,21,5,82434,0,0,-1,0,0,0,0,2090401,1,0,0,0,0,1,0,63,0,50,18,69,0,-1,0,0,0,24,1,0,51,0,45855,57,0,43,65,0,61,0,54,0,-1,44,45855,154854,1,61,62,56,47,0,-1,0,59,9,0,50,3,51,67,0,0,56,0,5,2,27,223101,0,3,0,0,53,2,3,503,48,0,0,0,50,0,61,0,9,0,2,0,0,19,1,75,0,58,2,0,31,51,0,0,57,0,56,0,2028,0,0,-1,75,7277,1,124,19,68,162018,40,52,2,14,0,42,2,5,0,0,6,82434,0,175,57
82435,,-1,,38,1,0,0,30,0,230,29,62,0,26,0,0,11,7,82435,0,0,-1,0,0,0,0,2290000,1,0,0,0,0,1,0,52,0,26,-1,60,0,-1,0,0,0,1526,1,0,56,0,45856,49,0,59,61,0,61,0,68,0,-1,26,45856,154670,1,61,24,57,22,0,-1,0,26,9,0,60,2,64,58,0,0,39,0,7,1,27,223101,0,3,0,0,66,3,3,503,66,0,0,0,45,0,45,0,7,0,2,0,0,20,1,76,0,26,1,0,31,72,0,0,33,0,42,0,2029,0,0,-1,85,36578,1,153,20,61,162025,25,58,1,5,0,22,6,15,0,0,14,82435,0,192,39
82439,,-1,,36,1,0,0,30,0,1088,44,58,0,34,14,0,16,10,82439,0,0,-1,45859,0,0,0,2280103,1,0,0,0,0,1,0,64,0,41,14,65,0,-1,0,0,0,24,1,0,57,0,45858,57,0,60,66,0,62,0,73,0,-1,38,36580,154879,1,60,57,57,43,0,-1,0,56,9,0,59,3,65,64,0,0,54,0,11,2,45,223101,0,3,0,0,65,2,3,502,61,0,1,0,59,0,59,0,13,0,2,0,0,0,1,78,0,59,0,0,31,70,0,0,54,0,59,0,2028,0,0,-1,73,45857,1,41,5,62,161698,46,63,2,10,0,35,4,10,0,0,11,82439,0,186,59
82440,,-1,,30,1,0,0,30,0,104,28,58,0,27,9,0,10,11,82440,0,0,-1,45861,0,27,0,10202,1,0,0,0,0,2,0,51,0,29,16,69,0,-1,0,0,0,57,1,0,54,0,45860,61,0,51,72,0,57,0,43,0,-1,28,25633,153911,1,57,50,50,31,0,-1,0,46,9,0,52,2,45,68,0,0,48,0,9,2,45,223101,0,3,0,0,50,3,3,501,56,0,2,0,45,0,44,0,6,0,2,2,0,0,1,67,0,52,1,0,31,47,0,0,28,1,44,0,2027,0,0,-1,73,17914,1,102,0,52,161741,55,51,1,7,0,29,4,8,0,0,15,82440,0,188,52
82451,,-1,,58,1,0,0,30,0,299,49,19,0,40,0,0,41,9,82451,0,0,-1,0,0,0,0,2150301,1,0,0,0,0,1,0,57,0,51,-1,71,0,-1,0,0,0,1011,1,0,12,0,11887,66,0,25,72,0,56,0,62,0,-1,27,11887,155106,1,51,58,57,38,0,-1,0,47,3,0,24,3,53,71,0,0,34,0,10,6,21,220101,0,4,0,0,53,3,3,503,44,0,0,0,45,0,27,0,10,0,0,2,0,21,1,71,0,61,2,0,31,58,0,0,46,216,70,0,2030,0,0,-1,77,45862,1,84,21,38,161849,25,28,6,25,0,56,4,12,0,0,10,82451,0,188,58
82452,,-1,,46,1,0,0,30,0,1061,53,59,0,35,0,0,14,9,82452,0,0,-1,0,0,0,0,2010401,1,0,0,0,0,1,0,57,0,47,14,58,0,-1,0,0,0,1528,1,0,53,0,45864,55,0,52,59,0,57,0,52,0,-1,38,45864,155327,1,48,52,58,43,0,-1,0,54,9,0,54,2,52,57,0,0,52,0,11,6,21,224001,0,3,0,0,52,3,3,501,57,0,1,0,48,0,56,0,7,0,0,0,0,0,1,75,0,55,1,0,31,52,0,0,63,35,68,0,2028,0,0,-1,71,45863,1,81,0,60,161850,43,56,4,10,0,41,2,5,0,0,10,82452,0,175,55
82454,,-1,,53,1,0,0,30,0,96,58,31,0,60,0,0,38,11,82454,0,0,-1,0,0,0,0,10000,1,0,0,0,0,1,0,57,0,58,16,68,0,-1,0,0,0,1039,1,0,23,0,45865,70,0,18,62,0,57,0,56,0,-1,43,45865,155083,1,44,55,48,55,0,-1,0,49,3,0,26,3,53,65,0,0,45,0,11,9,47,220101,0,3,0,0,51,2,3,501,48,0,0,0,53,0,37,0,7,0,2,0,0,0,1,71,0,63,0,0,31,55,0,0,64,0,59,0,2028,0,0,-1,73,25028,1,40,0,45,161698,51,23,6,27,0,58,2,11,0,0,10,82454,0,180,58
82483,,-1,,52,2,0,0,30,0,1073,59,41,1,50,0,0,38,8,82483,0,0,-1,0,0,0,0,70301,1,0,0,0,0,1,0,66,0,59,16,69,0,14,0,0,0,3,2,0,40,0,45866,73,0,43,71,0,64,0,59,0,-1,60,45866,154948,1,62,59,57,61,0,-1,0,64,4,0,41,3,62,69,0,0,61,0,10,2,49,221101,0,3,0,0,53,3,3,501,56,0,0,0,52,0,62,0,6,0,0,0,0,0,1,79,0,67,2,0,31,48,0,0,62,0,66,0,2027,0,0,-1,68,4918,1,72,13,61,161851,63,39,2,27,0,60,1,9,0,0,9,82483,0,182,64
82485,,-1,,45,1,0,0,30,0,1068,33,62,0,29,0,0,11,10,82485,0,0,-1,0,0,0,0,10000,1,0,0,0,0,1,0,45,0,37,-1,66,0,-1,0,0,0,2015,1,0,61,0,45867,55,0,60,62,0,58,0,63,0,-1,36,45867,154740,1,53,33,53,33,0,-1,0,32,3,0,59,3,59,63,0,0,43,0,5,4,34,224001,0,3,0,0,58,4,1,501,57,0,0,0,40,0,58,0,5,0,0,2,0,0,1,74,0,43,1,0,31,60,0,0,46,208,63,0,2031,0,0,-1,73,8469,1,102,0,52,161850,35,55,4,5,0,35,2,9,0,0,15,82485,0,183,44
82487,,-1,,39,1,0,0,30,0,194,28,64,0,31,0,0,3,7,82487,0,0,-1,0,0,0,0,2120000,1,0,0,0,0,1,0,65,0,29,-1,64,0,-1,0,0,0,1010,1,0,61,0,45869,57,0,55,68,0,64,0,67,0,-1,33,45869,152033,1,64,46,70,48,0,-1,0,38,9,0,58,3,53,65,0,0,46,0,14,9,140,220001,0,4,0,0,66,2,3,501,55,0,2,0,56,0,30,0,7,0,0,0,0,0,1,64,0,55,1,0,31,72,0,0,31,288,47,0,2028,0,0,-1,83,45868,1,40,0,51,160967,64,59,9,3,0,26,4,13,0,0,14,82487,0,189,59
82493,,-1,,43,1,0,0,30,0,194,27,71,0,29,0,0,11,10,82493,0,0,-1,0,0,0,0,30000,1,0,0,0,0,1,0,61,0,29,-1,58,0,-1,0,0,0,1003,1,0,69,0,45871,48,0,53,63,0,61,0,62,0,-1,28,45871,153881,1,60,31,62,33,0,-1,0,36,3,0,60,3,51,60,0,0,43,0,11,9,140,220001,0,4,9,0,62,5,3,502,62,512,0,0,41,0,46,4,8,0,0,0,0,21,1,70,0,37,2,0,31,64,0,0,38,0,61,0,2030,0,0,-1,76,45870,1,41,21,64,161732,29,55,1,5,0,26,1,12,0,0,6,82493,0,183,47
82497,,-1,,43,1,0,0,30,0,1086,34,60,0,32,0,0,16,9,82497,0,0,-1,0,0,0,0,50000,1,0,0,0,0,1,0,63,0,37,14,59,0,-1,0,0,0,1001,1,0,62,0,45873,56,0,57,58,0,61,0,58,0,-1,42,45873,152450,1,58,36,60,37,0,-1,0,54,9,0,58,3,55,59,0,0,54,0,15,8,140,220001,0,4,0,0,57,2,3,501,62,0,1,0,50,0,61,0,14,0,1,0,0,0,1,63,0,51,0,0,31,55,0,0,47,0,67,0,2028,0,0,-1,73,45872,1,102,0,63,161333,44,58,3,10,0,33,1,14,0,0,9,82497,0,180,56
82507,,-1,,53,2,0,0,30,0,239,43,49,0,40,0,0,31,6,82507,0,0,-1,0,0,0,0,30000,1,0,0,0,0,1,0,60,0,54,16,72,0,14,0,0,0,1010,2,0,43,0,45875,68,0,33,63,0,65,0,50,0,-1,45,45875,152660,1,69,67,62,54,0,-1,0,66,3,0,40,3,50,66,0,0,66,0,14,9,140,220001,0,3,0,0,52,4,3,502,42,0,0,0,60,0,73,0,13,0,0,0,0,0,1,69,0,65,0,0,31,49,0,0,56,27,88,0,2028,0,0,-1,62,45874,1,158,0,73,161698,59,32,3,18,0,60,7,9,0,0,13,82507,0,168,64
82508,,-1,,15,0,0,0,30,0,121,12,11,0,5,0,0,1,53,82508,0,143,-1,0,0,0,0,240000,1,0,0,0,0,1,0,18,0,52,-1,40,0,-1,0,0,0,28,0,0,9,0,45876,43,0,12,39,0,56,0,48,0,-1,11,45876,155204,1,24,5,56,12,0,-1,0,27,9,0,39,1,6,54,0,0,51,0,56,1,36,223101,0,3,0,0,55,2,1,502,14,0,1,0,30,0,19,0,53,0,2,0,0,20,1,70,0,7,0,0,31,54,0,0,38,0,43,0,2028,0,0,-1,72,34126,1,323,0,20,161882,13,11,2,0,0,5,1,55,0,0,55,82508,0,178,54
82509,,-1,,53,2,0,0,30,0,194,57,38,0,46,30,0,32,6,82509,0,0,-1,0,0,0,0,50000,1,0,0,0,0,1,0,70,0,58,16,68,0,25,0,0,0,1023,2,0,38,0,45877,61,0,38,66,0,66,0,53,0,-1,56,45877,154142,1,61,69,63,57,0,-1,0,69,3,0,37,3,46,67,0,0,60,0,10,8,140,220001,0,3,0,0,53,2,3,503,45,0,0,0,53,0,64,0,10,0,0,0,0,21,1,72,0,68,2,0,31,52,0,0,60,0,78,0,2028,0,0,-1,58,31069,1,321,21,61,160967,53,29,8,18,0,60,7,13,0,0,8,82509,0,166,67
82511,,-1,,36,1,0,0,30,0,228,31,62,0,28,0,0,11,15,82511,0,0,-1,0,0,0,0,2320401,1,0,0,0,0,1,0,41,0,33,-1,63,0,-1,0,0,0,1024,1,0,61,0,45878,53,0,58,60,0,60,0,69,0,-1,32,45878,154956,1,55,30,55,30,0,-1,0,40,3,0,60,2,62,61,0,0,39,0,15,9,21,220101,0,3,0,0,62,3,3,503,56,0,0,0,53,0,38,0,7,0,0,1,0,21,1,73,0,35,1,0,31,67,0,0,45,16,58,0,2031,0,0,-1,76,33618,1,29,0,45,161698,34,64,9,5,0,30,4,5,0,0,12,82511,0,186,41
82517,,-1,,40,2,0,0,30,0,522,55,47,0,39,18,0,31,12,82517,0,0,-1,45880,0,0,0,2150301,1,0,0,0,0,1,0,60,0,53,14,69,0,-1,0,0,0,1519,2,0,39,0,45879,60,0,43,68,0,59,0,61,0,-1,35,45880,153849,1,50,58,56,43,0,-1,0,58,9,0,45,3,54,69,0,0,52,0,11,2,45,223101,0,3,0,0,56,4,0,501,60,0,0,0,53,0,58,0,9,0,2,0,0,0,1,69,0,56,2,0,31,58,0,0,56,0,57,0,2029,0,0,-1,72,10234,1,165,0,60,161702,41,47,1,18,0,53,2,10,0,0,10,82517,0,181,57
82521,,-1,,47,2,0,0,30,0,573,52,32,0,49,35,0,38,8,82521,0,0,-1,0,0,27,0,2120000,1,0,0,0,0,1,0,59,0,53,23,67,0,16,0,0,0,2016,1,0,28,0,45881,60,0,29,67,0,59,0,47,0,-1,42,45881,153224,1,53,58,53,53,0,-1,0,56,9,0,30,3,42,66,0,0,55,0,9,3,14,223101,0,3,0,0,51,3,3,503,41,0,0,0,45,0,52,0,10,0,1,0,0,6,1,63,0,62,1,0,31,55,0,0,48,246,58,0,2027,0,0,-1,76,1534,1,89,20,56,161854,58,24,3,27,0,56,1,8,0,0,10,82521,0,182,59
82522,,-1,,51,1,0,0,30,0,169,52,55,0,50,0,0,7,15,82522,0,0,-1,0,0,0,0,2320202,1,0,0,2,0,2,0,58,0,54,16,67,0,18,0,0,0,58,2,0,52,0,45882,63,0,53,66,0,59,0,50,0,-1,55,45882,152539,1,58,58,62,60,0,-1,0,59,3,0,52,3,45,66,0,0,58,0,13,1,25,224001,0,3,0,0,56,4,0,503,55,0,2,0,61,0,56,0,11,0,0,0,0,6,1,61,0,58,0,0,31,56,0,0,56,287,61,0,2029,0,0,-1,77,21231,1,201,6,58,161882,58,55,1,7,0,56,2,9,0,0,14,82522,0,179,59
82523,,-1,,68,2,0,0,30,0,280,69,38,0,70,44,0,42,11,82523,0,0,-1,0,0,0,0,2080401,1,0,0,0,0,1,0,68,0,71,-1,73,0,-1,0,0,0,1008,2,0,34,0,45884,68,0,35,74,0,70,0,82,0,-1,45,45884,150368,1,69,72,71,54,0,-1,0,64,9,0,38,4,71,73,0,0,57,0,10,9,110,230101,0,3,6,0,70,4,3,502,65,0,0,0,70,16,51,0,14,0,2,0,0,21,1,70,0,67,0,0,31,71,0,0,73,300,66,0,2028,0,0,-1,80,45883,1,158,0,63,161851,46,27,9,25,0,71,5,8,0,0,7,82523,0,185,68
82524,,-1,,10,0,0,0,30,0,211,8,10,0,4,0,0,1,54,82524,0,58,-1,0,0,0,0,2150000,1,0,0,0,0,1,0,14,0,53,-1,24,0,-1,0,0,0,4020,0,0,7,0,45885,28,0,8,25,0,54,3,44,0,-1,8,45885,153516,1,20,6,51,10,0,-1,0,32,1,0,25,1,9,52,0,0,54,0,54,1,46,221001,0,3,0,0,52,2,3,501,22,0,1,0,35,0,20,0,57,0,0,0,0,5,1,62,0,5,2,0,31,54,0,0,41,223,38,0,2029,0,0,-1,84,1851,1,159,5,25,161911,7,11,1,0,0,5,5,52,0,0,52,82524,0,195,54
82657,,-1,,34,1,0,0,30,0,1090,23,54,0,28,0,0,11,12,82657,0,0,-1,0,0,0,0,10000,1,0,0,0,0,1,0,33,0,22,-1,62,0,-1,0,0,0,535,1,0,52,0,45887,43,0,52,60,0,49,0,48,0,-1,23,45887,154671,1,62,26,43,20,0,-1,0,34,9,0,50,3,42,61,0,0,26,0,13,7,159,221001,0,3,0,0,55,4,3,501,43,0,0,0,44,0,25,0,13,0,2,0,0,21,1,61,0,27,0,0,31,58,0,0,30,0,59,0,2028,0,0,-1,80,45886,1,160,21,28,161910,22,51,7,5,0,17,1,8,0,0,12,82657,0,180,33
