playerid41,playerid42,playerid46,playerid45,playerid35,playerid18,playerid33,playerid9,captainid,playerid37,playerid31,playerid13,playerid30,playerid47,playerid43,playerid34,freekicktakerid,playerid0,playerid17,playerid39,playerid3,playerid7,playerid16,playerid4,playerid6,playerid38,playerid15,playerid2,rightfreekicktakerid,playerid12,playerid48,playerid36,playerid8,playerid32,leftfreekicktakerid,longkicktakerid,playerid11,customsub1in,customsub2out,playerid28,customsub0in,playerid19,playerid26,customsub2in,playerid44,playerid51,rightcornerkicktakerid,playerid40,playerid22,playerid23,penaltytakerid,playerid20,playerid24,playerid27,teamid,playerid50,playerid29,customsub0out,playerid10,customsub1out,playerid49,playerid5,playerid25,leftcornerkicktakerid,playerid14,playerid21,playerid1
-1,-1,-1,-1,-1,230403,-1,230374,230320,-1,-1,230447,-1,-1,-1,-1,230420,230320,233974,-1,230387,230289,230526,230240,230446,-1,230193,230224,230420,230474,-1,-1,230523,-1,230420,230420,230263,-1,-1,-1,-1,230477,-1,-1,-1,-1,230250,-1,-1,-1,230240,-1,-1,-1,1629,-1,-1,-1,230420,-1,-1,230250,-1,230289,236071,-1,230198
-1,-1,-1,-1,-1,272515,-1,275138,225859,-1,-1,70344,-1,-1,-1,-1,193474,235633,244694,-1,275507,261188,275324,252293,259190,-1,259150,225859,208722,224967,-1,-1,208722,-1,208722,208722,234642,-1,-1,-1,-1,74449,-1,-1,-1,-1,208722,-1,248661,220820,208722,198861,276633,-1,1667,-1,-1,-1,225293,-1,-1,241707,204472,261188,264293,251926,264437
-1,-1,-1,-1,79316,73175,83199,243838,228874,-1,80143,197900,266153,-1,-1,83198,210538,205878,73174,-1,276172,81579,261164,240532,257244,-1,80275,233960,210538,270037,-1,-1,73146,259719,210538,73146,206431,-1,-1,80177,-1,80142,269565,-1,-1,-1,243838,-1,239853,239974,210538,75656,243894,263969,1713,-1,80274,-1,267486,-1,-1,210538,235815,210538,258739,73972,228874
-1,-1,-1,-1,-1,70947,-1,70187,211438,-1,-1,252029,-1,-1,-1,-1,211437,275733,78285,-1,211438,78314,236787,276773,229377,-1,78288,231650,211437,263062,-1,-1,78316,-1,211437,211437,250766,-1,-1,-1,-1,78318,82704,-1,-1,-1,211437,-1,275721,239329,211437,237420,245407,255378,1715,-1,-1,-1,276645,-1,-1,211437,82703,211437,241855,263985,256735
-1,-1,-1,-1,-1,82739,-1,211381,262237,-1,-1,271252,-1,-1,-1,-1,72374,220820,223150,-1,222286,257406,77826,72374,251926,-1,264449,247264,72374,263468,-1,-1,253121,-1,72374,72374,210450,-1,-1,80687,-1,247519,82671,-1,-1,-1,72374,-1,71265,257270,253121,260558,73624,73625,1738,-1,-1,-1,218066,-1,-1,257271,81595,72374,188537,253074,262237
-1,-1,-1,-1,-1,78771,-1,232118,78764,-1,-1,79497,-1,-1,-1,-1,265651,232417,254662,-1,76759,78764,224882,248357,257397,-1,78761,78760,265651,78766,-1,-1,265651,-1,265651,265651,79175,-1,-1,-1,-1,80229,78756,-1,-1,-1,241818,-1,83817,276824,232118,238510,82138,79109,1739,-1,-1,-1,78878,-1,-1,241818,83483,241818,78757,213839,229646
-1,-1,-1,-1,-1,252746,-1,237391,225428,-1,-1,274089,-1,-1,-1,-1,235935,80864,73417,-1,208146,270341,73767,271215,225428,-1,72097,80863,235935,220065,-1,-1,242411,-1,235935,272726,202851,-1,-1,-1,-1,254824,83644,-1,-1,-1,235935,-1,80862,85269,237391,191628,83887,85239,1744,-1,-1,-1,272726,-1,-1,219655,232271,235935,277696,265193,235935
-1,-1,-1,-1,-1,251464,-1,277846,254579,-1,-1,246646,-1,-1,-1,-1,254579,225149,186611,-1,210719,275324,205566,273875,254579,-1,239977,70966,254579,262842,-1,-1,75055,-1,254579,254579,201153,-1,-1,231236,-1,199564,269305,-1,-1,-1,254579,-1,255900,223524,254579,270463,75126,254623,1745,-1,-1,-1,265577,-1,-1,267991,279239,254579,219693,80504,77163
-1,-1,-1,-1,-1,270101,-1,262480,258946,-1,-1,271922,-1,-1,-1,-1,266069,220720,230858,-1,258946,266069,73296,251762,259058,-1,268762,271921,266069,257164,-1,-1,79088,-1,266069,266069,74490,-1,-1,238873,-1,270614,76025,-1,-1,-1,266069,-1,198857,224213,277515,244483,225117,267593,1746,-1,-1,-1,277515,-1,-1,234358,264402,266069,74150,271924,252315
-1,-1,-1,-1,-1,74864,-1,271256,201438,-1,-1,70115,-1,-1,-1,-1,251537,258763,255754,-1,268067,201438,276023,261531,216334,-1,272568,75081,251537,262026,-1,-1,275019,-1,261531,251537,234905,-1,-1,-1,-1,75738,-1,-1,-1,-1,251537,-1,268068,78540,271256,264863,268069,-1,1750,-1,-1,-1,277178,-1,-1,272399,76933,261531,79828,79837,251537
-1,-1,-1,-1,-1,71070,-1,85108,246911,-1,-1,71292,-1,-1,-1,-1,74175,191153,273615,-1,246911,71084,229678,80326,255347,-1,210688,278701,74175,71059,-1,-1,77089,-1,74175,74175,279832,-1,-1,85284,-1,82508,78050,-1,-1,-1,74175,-1,81273,79572,234638,267694,251276,79211,1756,-1,-1,-1,234638,-1,-1,74175,77077,71084,238195,77086,261762
-1,-1,-1,-1,-1,84526,-1,274844,255940,-1,-1,77081,-1,-1,-1,-1,244842,264817,275000,-1,241948,244842,268401,84664,255940,-1,277771,276899,244842,69965,-1,-1,70948,-1,244842,244842,273978,-1,-1,-1,-1,271353,-1,-1,-1,-1,244842,-1,78058,78057,244842,267729,-1,-1,1757,-1,-1,-1,259402,-1,-1,74789,-1,244842,78056,78246,257546
-1,-1,-1,-1,-1,270471,-1,71258,223566,-1,-1,80083,-1,-1,-1,-1,224483,204424,210642,-1,223566,246434,266284,251595,277844,-1,256082,201301,224483,229504,-1,-1,224483,-1,224483,224483,210646,-1,-1,-1,-1,271988,-1,-1,-1,-1,258977,-1,272385,268273,228431,80289,235904,-1,1786,-1,-1,-1,228431,-1,-1,258977,-1,224483,81416,83797,83659
-1,-1,-1,-1,-1,81958,-1,256778,231233,-1,-1,77555,-1,-1,-1,-1,238132,210715,257921,-1,227520,238132,77605,73638,231233,-1,73643,208564,238132,74229,-1,-1,242090,-1,238132,238132,82892,-1,-1,74914,-1,73636,81690,-1,-1,-1,242090,-1,77545,81693,242090,209957,80323,80737,1788,-1,-1,-1,77652,-1,-1,262173,71342,238132,79555,79852,77520
-1,-1,-1,-1,-1,227686,79596,225667,196916,-1,272863,211506,278134,-1,-1,72969,225667,239898,240784,-1,222399,262748,237213,253057,233276,-1,236650,225557,225667,232412,-1,-1,71215,278602,262748,225667,258910,-1,-1,273082,-1,70192,262316,-1,-1,-1,262748,-1,206083,270844,221692,276677,240867,205352,1790,-1,213677,-1,221692,-1,-1,196916,278823,253057,219551,255703,237415
-1,-1,-1,-1,248741,261004,78149,255210,201368,78695,276117,275372,275351,-1,-1,276943,201368,263032,224947,-1,72708,269903,251288,256556,201368,-1,236551,75768,201368,256620,-1,74358,272604,254328,255210,201368,257167,-1,-1,243849,-1,210644,278049,-1,-1,-1,201368,-1,273599,192622,255767,200759,276302,70996,1792,-1,268909,-1,255767,-1,-1,250853,233957,201368,263115,271296,221282
-1,-1,-1,-1,-1,186395,-1,277922,238839,-1,74366,242643,277357,-1,-1,-1,238839,212710,225342,-1,203398,264644,266873,256555,265789,-1,208052,228106,238839,231951,-1,-1,268267,78126,238839,265789,272862,-1,-1,263796,-1,265645,274404,-1,-1,-1,265789,-1,260401,228517,238839,201911,277897,253106,1793,-1,271928,-1,263101,-1,-1,238839,214876,265789,274348,258931,228684
-1,-1,-1,-1,-1,233510,-1,238058,213693,-1,-1,224081,-1,-1,-1,-1,248050,240987,272651,-1,236600,271816,279572,248050,213693,-1,246155,248405,234741,264196,-1,-1,234741,-1,234741,234741,200715,-1,-1,189682,-1,245715,230005,-1,-1,-1,234741,-1,75000,195859,240783,277552,278288,221269,1794,-1,-1,-1,240783,-1,-1,277598,253969,234741,206534,231005,246763
-1,-1,-1,-1,-1,70252,-1,242217,242794,-1,-1,252883,277366,-1,-1,-1,242794,247611,234803,-1,264509,242794,271983,225775,198861,-1,279078,246695,242794,200521,-1,-1,241168,-1,242794,242794,71181,-1,-1,72207,-1,273918,251187,-1,-1,-1,242794,-1,275196,262171,242794,81538,259215,273600,1795,-1,84477,-1,270398,-1,-1,266245,248473,247623,254807,70582,247623
-1,-1,-1,-1,-1,256268,-1,257084,188377,-1,-1,217826,206591,-1,-1,-1,205569,220407,269096,-1,262042,264880,252316,271121,234569,-1,277068,272777,205569,258171,-1,-1,243669,-1,205569,205569,235619,-1,-1,85370,-1,241173,228151,-1,-1,-1,205569,-1,186905,262642,239373,231485,273927,242660,1796,-1,230938,-1,239373,-1,-1,205569,202617,205569,227503,230708,188377
-1,-1,-1,-1,85255,186449,77392,235742,210029,-1,78242,247140,70432,-1,-1,78074,228153,263907,214088,-1,230839,275763,277613,211514,268443,-1,251830,261640,228153,216268,-1,-1,227881,80294,228153,228153,220862,-1,-1,273979,-1,73524,278125,-1,-1,-1,228153,-1,73910,271808,235742,240611,74860,79718,1797,-1,277612,-1,78258,-1,-1,228153,240967,228153,264221,272456,210029
-1,-1,-1,-1,-1,225509,-1,210724,208302,-1,-1,222714,-1,-1,-1,-1,221279,223727,225511,-1,200840,239023,248774,257487,221279,-1,241828,250810,221279,228781,-1,-1,208302,-1,221279,221279,224956,-1,-1,-1,-1,228148,264415,-1,-1,-1,221279,-1,235618,231408,221279,215374,265573,256442,1798,-1,-1,-1,194964,-1,-1,263801,276386,221279,223977,223373,224447
-1,-1,-1,-1,-1,242619,-1,238756,244067,-1,-1,258444,-1,-1,-1,-1,259377,233306,236988,-1,250954,259240,251421,244067,232730,-1,190456,258490,235353,251809,-1,-1,235353,-1,235353,235353,215223,-1,-1,73895,-1,74133,206516,-1,-1,-1,232730,-1,203824,85355,235353,460013,276718,80711,1799,-1,-1,-1,259377,-1,-1,243388,213991,259240,73374,73896,237646
-1,-1,-1,-1,-1,240500,-1,251690,212118,-1,-1,241645,-1,-1,-1,-1,251690,263339,204825,-1,246873,254910,233047,232755,212118,-1,273616,257253,251690,251198,-1,-1,236784,-1,251690,251690,235744,-1,-1,-1,-1,261335,-1,-1,-1,-1,251690,-1,264584,255976,238743,213147,71106,-1,1800,-1,-1,-1,238743,-1,-1,239529,72423,251690,251555,196952,251626
-1,-1,-1,-1,-1,231292,-1,262227,225071,-1,-1,240673,-1,-1,-1,-1,225071,228410,190179,-1,215638,243520,264141,214906,225071,-1,264421,235464,225071,190583,-1,-1,264180,-1,264180,225071,263230,-1,-1,-1,-1,230136,77746,-1,-1,-1,225071,-1,69992,228369,264039,206653,201884,-1,1801,-1,-1,-1,264039,-1,-1,234783,277315,264180,240496,264120,236390
-1,-1,-1,-1,-1,256786,-1,211098,228577,-1,-1,272886,-1,-1,-1,-1,211098,19541,236337,-1,256482,189160,259228,223981,241409,-1,250811,265596,211098,198776,-1,-1,247833,-1,211098,211098,231411,-1,-1,74107,-1,179746,85405,-1,-1,-1,223981,-1,194759,74535,211098,276942,74222,81344,1802,-1,235014,-1,233865,-1,-1,228577,257261,211098,232102,78150,240248
-1,-1,-1,-1,-1,212683,-1,83185,202408,-1,-1,79057,-1,-1,-1,-1,240583,275272,229393,-1,79112,230812,260818,264352,186783,-1,276047,202408,186783,271445,-1,-1,240583,-1,240583,223918,255196,-1,-1,259475,-1,260728,72528,-1,-1,-1,264352,-1,259091,257793,267941,75149,84620,276994,1803,-1,271099,-1,267941,-1,-1,223918,80387,186783,265829,264367,70029
-1,-1,-1,-1,-1,245340,-1,275972,200210,-1,-1,213105,-1,-1,-1,-1,200210,200525,251522,-1,234940,279625,260473,240446,200210,-1,231396,214682,200210,257330,-1,-1,200667,-1,200210,200210,229367,-1,-1,-1,-1,214896,-1,-1,-1,-1,200210,-1,254135,201093,200210,258805,227682,-1,1804,-1,-1,-1,216227,-1,-1,204979,-1,200210,216791,71973,251819
-1,-1,-1,-1,-1,244042,-1,265545,220030,-1,-1,270849,-1,-1,-1,-1,224590,276761,228912,-1,244476,83194,79623,258446,257584,-1,251385,260159,224590,74497,-1,-1,265689,-1,224590,224590,261815,-1,-1,-1,-1,275714,-1,-1,-1,-1,224590,-1,80544,248711,224590,70006,242391,-1,1805,-1,-1,-1,248775,-1,-1,224590,-1,224590,248821,277938,220030
-1,-1,-1,-1,-1,213905,-1,266774,238389,-1,-1,213689,460015,-1,-1,-1,260478,276944,169493,-1,238389,264035,266180,255446,255590,-1,268820,264731,260478,211504,-1,-1,260478,-1,260478,260478,258093,-1,-1,80426,-1,72557,80874,-1,-1,-1,260478,-1,241643,243585,262082,255409,271227,77599,1806,-1,83928,-1,262082,-1,-1,187936,83648,260478,189615,200408,277835
-1,-1,-1,-1,85487,77544,74424,226507,198377,-1,80476,74956,82911,-1,-1,244435,229910,268544,80479,-1,73759,229910,80478,212100,80475,-1,218658,198377,229910,268435,-1,-1,83205,80851,229910,229910,233045,-1,-1,279871,-1,80724,80723,-1,-1,-1,229910,-1,81388,205897,211384,222994,253034,76569,1807,-1,79598,-1,211384,-1,-1,267476,270129,229910,189456,272702,274394
-1,-1,-1,-1,-1,190765,-1,269278,258908,-1,-1,272500,-1,-1,-1,-1,186146,258498,245637,-1,258908,271800,248793,251479,277283,-1,225863,85351,259694,235152,-1,-1,255565,-1,259694,269278,188836,-1,-1,78227,-1,207616,199915,-1,-1,-1,255565,-1,243588,241585,251479,274527,240734,138412,1808,-1,-1,-1,274699,-1,-1,257400,206594,271800,73885,81895,259694
-1,-1,-1,-1,-1,80771,-1,76803,201042,-1,-1,79390,-1,-1,-1,-1,242534,265526,224322,-1,235244,74491,80695,201042,242534,-1,72099,254121,242534,271721,-1,-1,269719,-1,242534,254121,266299,-1,-1,251845,-1,243201,80773,-1,-1,-1,242534,-1,70015,80775,201042,277820,80772,80774,1809,-1,252008,-1,252937,-1,-1,80696,80691,242534,269923,78379,242195
-1,-1,-1,-1,-1,240133,-1,80239,252599,-1,-1,251439,-1,-1,-1,-1,254996,190195,199705,-1,74416,240057,79515,239502,261141,-1,199051,243599,254996,269293,-1,-1,252599,-1,254996,254996,247209,-1,-1,-1,-1,276324,81789,-1,-1,-1,254996,-1,77539,73080,262738,74502,82952,-1,1814,-1,-1,-1,262738,-1,-1,278205,80240,262738,277942,255216,254996
-1,-1,-1,-1,-1,74645,-1,246790,235553,-1,-1,264512,-1,-1,-1,-1,246790,229168,274845,-1,259119,73067,230019,235553,72170,-1,228983,71777,246790,208861,-1,-1,279474,-1,246790,246790,183256,-1,-1,-1,-1,215245,74732,-1,-1,-1,246790,-1,270340,78347,223283,75926,74644,74733,1815,-1,-1,-1,223283,-1,-1,228759,266486,246790,80270,80268,78158
-1,-1,-1,-1,-1,264501,242841,273522,203128,-1,80782,271014,82701,-1,-1,-1,244542,204034,223898,-1,244542,274440,266205,70018,203128,-1,251915,70025,244542,271247,-1,-1,237198,256902,244542,244542,263107,-1,-1,83262,-1,77362,73290,-1,-1,-1,244542,-1,78233,83883,79610,70022,82697,82137,1816,-1,78579,-1,278119,-1,-1,79610,78578,244542,202562,238464,72308
-1,-1,-1,-1,-1,74326,-1,264441,230727,-1,-1,252577,-1,-1,-1,-1,271688,230727,196316,-1,238749,235888,80486,262289,209618,-1,243595,262344,271688,70885,-1,-1,271688,-1,271688,271688,257320,-1,-1,84047,-1,279224,71611,-1,-1,-1,271688,-1,76244,80534,271688,199191,80620,82204,1819,-1,82696,-1,262657,-1,-1,276827,79611,271688,279768,80537,74472
-1,-1,-1,-1,-1,228457,-1,78660,209320,-1,-1,230043,80843,-1,-1,-1,234537,212735,188881,-1,209320,78658,276017,80901,71778,-1,78651,278034,234537,238996,-1,-1,234537,-1,234537,234537,231263,-1,-1,78654,-1,72306,75251,-1,-1,-1,234537,-1,226205,205747,78661,78662,82772,82694,1823,-1,79249,-1,78661,-1,-1,76730,74480,234537,74077,80554,78649
-1,-1,-1,-1,-1,270670,-1,253444,236532,-1,278012,269728,82822,-1,-1,-1,275328,227370,277929,-1,257278,275328,270846,269701,232639,-1,78474,236532,275328,257540,-1,-1,274952,-1,275328,269701,225126,-1,-1,278228,-1,76282,81535,-1,-1,-1,269701,-1,76519,202316,253444,192318,183513,75810,1824,-1,82099,-1,244257,-1,-1,268896,71672,275328,218339,204529,233301
-1,-1,-1,-1,-1,251662,-1,248575,205433,-1,-1,71590,270027,-1,-1,-1,256634,265763,256873,-1,244000,257054,269869,271441,245228,-1,78482,205433,256634,253693,-1,-1,256634,-1,255454,256634,240756,-1,-1,259194,-1,72779,250876,-1,-1,-1,256634,-1,251298,225849,261653,247179,257007,265783,1825,-1,83121,-1,261653,-1,-1,255454,79325,256634,261200,73157,234407
-1,-1,-1,-1,-1,270940,-1,269993,238563,-1,73160,224925,72775,-1,-1,-1,71297,276674,199339,-1,270009,264168,239700,73294,73995,-1,223751,79335,71297,224395,-1,-1,71297,79394,71297,71297,70237,-1,-1,79333,-1,213949,72780,-1,-1,-1,73995,-1,80560,76802,71297,247058,220881,251440,1826,-1,268533,-1,257916,-1,-1,238563,72776,73995,252031,238684,256232
-1,-1,-1,-1,-1,276583,-1,276372,193254,-1,-1,239138,-1,-1,-1,-1,193254,201269,257480,-1,234575,268116,241941,193254,271659,-1,257771,265576,193254,247026,-1,-1,225632,-1,193254,193254,211879,-1,-1,-1,-1,229286,85547,-1,-1,-1,193254,-1,252456,276489,193254,215449,278229,-1,1831,-1,-1,-1,277799,-1,-1,211999,80165,193254,250941,247028,232658
-1,-1,-1,-1,-1,81846,-1,71474,203161,-1,-1,257283,-1,-1,-1,-1,228245,246240,208679,-1,203161,237540,72128,244491,227511,-1,274924,242527,237540,263273,-1,-1,228082,-1,237540,237540,263413,-1,-1,265198,-1,79269,81655,-1,-1,-1,237540,-1,70149,71473,231624,253202,73158,73013,1832,-1,268783,-1,231624,-1,-1,274093,70186,237540,254480,74004,192658
-1,-1,-1,-1,-1,271575,-1,278966,219952,-1,-1,208424,-1,-1,-1,-1,252290,275325,270756,-1,264044,252290,72324,270088,219952,-1,229082,236541,252290,251951,-1,-1,241628,-1,252290,252290,185144,-1,-1,236791,-1,236767,220509,-1,-1,-1,252290,-1,173165,219852,253019,234903,278014,206306,1837,-1,81377,-1,253019,-1,-1,276736,235834,252290,279093,77381,261243
-1,-1,-1,-1,-1,248857,-1,252942,220523,-1,-1,221331,-1,-1,-1,-1,247888,255303,271199,-1,220523,254982,252964,78037,246877,-1,237586,278668,247888,268683,-1,-1,229743,-1,247888,247888,274616,-1,-1,82808,-1,83827,208596,-1,-1,-1,247888,-1,74768,73095,247888,81328,80407,205850,1842,-1,-1,-1,247888,-1,-1,266636,71730,247888,271577,73838,278339
-1,-1,-1,-1,-1,222982,-1,257111,224378,-1,-1,220491,-1,-1,-1,-1,244874,199904,201976,-1,219956,240100,199763,274270,244874,-1,268860,224378,244874,245035,-1,-1,224982,-1,224982,224982,237502,-1,-1,-1,-1,271213,-1,-1,-1,-1,244874,-1,276443,78144,220165,73847,276754,-1,1843,-1,-1,-1,220165,-1,-1,244836,-1,224982,276451,242392,270926
-1,-1,-1,-1,-1,252033,-1,80630,235916,-1,-1,276951,-1,-1,-1,-1,270084,240785,278099,-1,237040,270084,80627,229456,258505,-1,205691,262474,270084,210671,-1,-1,251603,-1,270084,270084,201285,-1,-1,271202,-1,76540,279701,-1,-1,-1,270084,-1,81336,73933,220915,75137,205548,237772,1848,-1,264467,-1,220915,-1,-1,236368,262091,270084,226260,278352,235916
-1,-1,-1,-1,-1,74774,-1,274209,243312,-1,-1,267873,-1,-1,-1,-1,274209,199005,271532,-1,276820,82834,274082,252327,243312,-1,246011,245290,274209,262500,-1,-1,264173,-1,274209,274209,241591,-1,-1,267602,-1,247328,80679,-1,-1,-1,274209,-1,241055,72563,245290,233588,80678,76756,1853,-1,237525,-1,271414,-1,-1,242279,269146,243312,252865,216475,214622
-1,-1,-1,-1,-1,266117,-1,229631,223853,-1,-1,255879,86081,-1,-1,-1,223853,199493,199101,-1,225161,269644,234032,246844,223853,-1,74163,254787,223853,252485,-1,-1,255572,-1,223853,269644,211565,-1,-1,83679,-1,79583,82334,-1,-1,-1,223853,-1,78368,76947,206031,213577,75629,83697,1854,-1,80750,-1,206031,-1,-1,266118,75831,223853,79560,74594,243756
-1,-1,-1,-1,-1,275986,-1,251651,217940,-1,82907,226157,197891,-1,-1,-1,242201,223952,73373,-1,234835,232665,273850,260404,242201,-1,245628,217940,242201,277269,-1,-1,274555,73375,242201,242201,228635,-1,-1,277825,-1,261307,82440,-1,-1,-1,242201,-1,192667,270379,232665,79393,78728,266085,1860,-1,80675,-1,264325,-1,-1,260178,71977,242201,220414,260104,189860
-1,-1,-1,-1,-1,252837,-1,258923,258923,-1,-1,240047,-1,-1,-1,-1,219953,146296,205288,-1,254094,205976,241810,211857,259190,-1,270415,222598,258602,242369,-1,-1,258602,-1,258602,258602,81406,-1,-1,-1,-1,74476,-1,-1,-1,-1,258923,-1,202445,82676,205976,77532,272395,-1,1861,-1,-1,-1,240589,-1,-1,245598,-1,258923,226370,278405,260098
-1,-1,-1,-1,-1,77147,-1,245563,218887,-1,-1,77403,-1,-1,-1,-1,218887,243538,210509,-1,247407,252967,258407,263031,218887,-1,231307,263968,218887,257692,-1,-1,276679,-1,218887,218887,70511,-1,-1,-1,-1,273926,83197,-1,-1,-1,218887,-1,77114,279052,245563,209288,277060,-1,1862,-1,-1,-1,74109,-1,-1,256874,70503,218887,78059,73656,272927
-1,-1,-1,-1,-1,264176,-1,277554,254099,-1,-1,228397,-1,-1,-1,-1,235988,254099,74118,-1,247466,264175,271272,270338,277684,-1,262299,236914,235988,73414,-1,-1,73413,-1,235988,235988,258689,-1,-1,85901,-1,279256,81593,-1,-1,-1,73413,-1,264804,269641,73413,264489,79470,79169,1867,-1,-1,-1,235988,-1,-1,259582,74087,73413,269638,229624,73412
-1,-1,-1,-1,-1,-1,-1,202925,261606,-1,-1,76676,-1,-1,-1,-1,234982,76664,160020,-1,261606,261100,76670,260727,73051,-1,232170,76666,234982,76865,-1,-1,266430,-1,234982,76666,271494,-1,-1,-1,-1,-1,-1,-1,-1,-1,260727,-1,-1,-1,202925,-1,-1,-1,1870,-1,-1,-1,229620,-1,-1,234982,-1,234982,259920,-1,70577
-1,-1,-1,-1,-1,266277,-1,272853,216003,-1,-1,71485,-1,-1,-1,-1,257956,262251,248586,-1,218985,257956,234760,234813,223779,-1,225995,252018,257956,254819,-1,-1,216003,-1,257956,257956,273100,-1,-1,83575,-1,240240,74399,-1,-1,-1,257956,-1,255779,76086,216003,220785,177790,75994,1871,-1,76150,-1,247331,-1,-1,239505,269707,257956,235172,219780,203568
-1,-1,-1,-1,-1,83379,-1,237566,237566,-1,-1,236817,79091,-1,-1,-1,237566,189146,235086,-1,257091,270068,79098,262644,70887,-1,230718,225532,237566,209402,-1,-1,239669,-1,237566,237566,223489,-1,-1,262403,-1,220971,231254,-1,-1,-1,237566,-1,259256,73598,278664,258360,73217,261260,1874,-1,229436,-1,278664,-1,-1,275976,275644,237566,212454,269116,242532
-1,-1,-1,-1,259788,274559,77727,262240,228708,-1,85397,245138,81813,-1,-1,214584,224334,279168,246236,-1,214436,216700,253290,224334,245055,-1,236441,228708,224334,210513,-1,-1,245461,279166,224334,224334,244205,-1,-1,85147,-1,279165,81620,-1,-1,-1,224334,-1,81615,193601,231340,82264,77151,70679,1876,-1,81619,-1,221125,-1,-1,242249,79821,224334,272951,74835,231340
-1,-1,-1,-1,-1,259789,-1,240663,207439,-1,179813,241607,219576,-1,-1,-1,207439,268619,178566,-1,261097,72006,274947,257185,207439,-1,261161,272723,207439,191740,-1,-1,83580,460027,207439,207439,260601,-1,-1,74779,-1,243684,262083,-1,-1,-1,207439,-1,242971,215202,207439,258746,220332,83579,1877,-1,201095,-1,246690,-1,-1,232244,76821,207439,219841,252238,247368
-1,-1,-1,-1,-1,247861,83271,260843,208250,-1,224846,253283,203535,-1,-1,-1,253213,231691,213272,-1,221422,224019,262815,236535,263693,-1,215930,219461,253213,236773,-1,-1,208250,193881,260843,260843,224301,-1,-1,83345,-1,81306,222262,-1,-1,-1,260843,-1,79813,183394,208250,82909,230767,79804,1884,-1,82998,-1,82904,-1,-1,253213,244523,260843,75074,83501,228881
-1,-1,-1,-1,-1,261210,-1,78801,253170,-1,-1,238277,-1,-1,-1,-1,236772,74726,73007,-1,258708,234171,80871,79098,70903,-1,247026,253170,70903,245710,-1,-1,232148,-1,70903,70903,274968,-1,-1,-1,-1,205760,-1,-1,-1,-1,70903,-1,79180,259522,234171,79125,276214,-1,1886,-1,-1,-1,73598,-1,-1,276159,268099,70903,275644,84600,263233
-1,-1,-1,-1,-1,262954,-1,223302,223302,-1,-1,74649,-1,-1,-1,-1,257194,229255,79309,-1,253276,257194,270870,266461,71477,-1,247040,266660,257194,80025,-1,-1,81518,-1,266461,266461,76786,-1,-1,71139,-1,83065,81519,-1,-1,-1,257194,-1,80026,275516,189303,273750,71476,84573,1887,-1,83781,-1,189303,-1,-1,273840,79308,266461,81283,71478,263653
-1,-1,-1,-1,-1,252864,-1,267633,209816,-1,-1,277070,85111,-1,-1,-1,267633,262417,270921,-1,263114,225696,271576,235634,277878,-1,74885,209816,267633,276412,-1,-1,255257,-1,267633,267633,277047,-1,-1,257969,-1,80741,77187,-1,-1,-1,267633,-1,270732,256768,267633,78722,80023,260322,1888,-1,214942,-1,72337,-1,-1,256526,80552,267633,272422,74333,258786
-1,-1,-1,-1,-1,205598,-1,252164,189221,-1,-1,271289,-1,-1,-1,-1,245790,74165,235574,-1,73128,245319,243355,264488,74314,-1,73044,235854,245790,72690,-1,-1,259849,-1,245790,264488,226720,-1,-1,227528,-1,210556,244963,-1,-1,-1,245790,-1,72691,79479,252164,258271,207762,79323,1891,-1,-1,-1,245790,-1,-1,74067,80885,245790,252139,79443,189221
-1,-1,-1,-1,-1,74583,-1,78282,211556,-1,-1,245986,-1,-1,-1,-1,225738,223571,220346,-1,269223,225738,251642,233911,276742,-1,80084,211556,225738,261011,-1,-1,234772,-1,225738,225738,199823,-1,-1,84469,-1,79459,82428,-1,-1,-1,257558,-1,84361,78838,78282,224591,257025,80662,1894,-1,85898,-1,78836,-1,-1,257558,79655,257558,74370,241682,225699
-1,-1,-1,-1,-1,210679,-1,259070,213516,-1,85515,264418,75162,-1,-1,-1,213516,258936,276988,-1,264191,269420,268468,245597,228336,-1,76240,240453,269420,264438,-1,-1,251377,-1,213516,213516,272668,-1,-1,74880,-1,77349,81975,-1,-1,-1,213516,-1,241976,80290,213516,279731,74611,85383,1896,-1,85243,-1,213516,-1,-1,162347,77188,269420,277871,271495,258315
-1,-1,-1,-1,-1,258536,-1,275545,251681,-1,-1,270729,-1,-1,-1,-1,275545,203239,244020,-1,251681,279769,77107,79049,79448,-1,79295,276442,275545,276425,-1,-1,262430,-1,275545,275545,80637,-1,-1,-1,-1,78060,-1,-1,-1,-1,275545,-1,261133,83779,275545,274078,83568,-1,1900,-1,-1,-1,77106,-1,-1,78453,257162,275545,76298,198511,271451
